,2Cooking,timestamp
10,23.3,2022-07-22 00:00:20.420000+02:00
11,23.15,2022-07-22 00:16:05.829000+02:00
12,23.1,2022-07-22 00:31:48.639000+02:00
13,23.2,2022-07-22 00:47:32.666000+02:00
14,23.15,2022-07-22 01:03:18.184000+02:00
15,23.15,2022-07-22 01:19:02.452000+02:00
16,23.05,2022-07-22 01:34:46.768000+02:00
17,23.0,2022-07-22 01:50:29.768000+02:00
18,22.95,2022-07-22 02:06:14.158000+02:00
19,22.9,2022-07-22 02:21:58.791000+02:00
20,22.9,2022-07-22 02:37:43.577000+02:00
21,22.7,2022-07-22 02:53:28.669000+02:00
22,22.75,2022-07-22 03:09:14.995000+02:00
23,22.55,2022-07-22 03:25:00.146000+02:00
24,22.55,2022-07-22 03:40:43.895000+02:00
25,22.6,2022-07-22 03:56:29.266000+02:00
26,22.45,2022-07-22 04:12:14.669000+02:00
27,22.4,2022-07-22 04:28:00.089000+02:00
28,22.25,2022-07-22 04:43:46.496000+02:00
29,22.4,2022-07-22 04:59:30.775000+02:00
30,22.3,2022-07-22 05:15:16.574000+02:00
31,22.25,2022-07-22 05:31:03.872000+02:00
32,22.3,2022-07-22 05:46:49.055000+02:00
33,22.2,2022-07-22 06:02:34.622000+02:00
34,22.15,2022-07-22 06:18:22.204000+02:00
35,22.2,2022-07-22 06:34:07.107000+02:00
36,22.1,2022-07-22 06:49:53.436000+02:00
37,22.1,2022-07-22 07:05:41.017000+02:00
38,22.1,2022-07-22 07:21:25.692000+02:00
39,22.5,2022-07-22 07:37:12.217000+02:00
40,22.3,2022-07-22 07:52:57.720000+02:00
41,22.4,2022-07-22 08:08:45.037000+02:00
42,22.5,2022-07-22 08:24:29.700000+02:00
43,23.05,2022-07-22 08:40:14.822000+02:00
44,22.95,2022-07-22 08:56:00.648000+02:00
45,22.8,2022-07-22 09:11:44.114000+02:00
46,22.75,2022-07-22 09:27:29.171000+02:00
47,22.6,2022-07-22 09:43:14.544000+02:00
48,22.5,2022-07-22 09:58:59.848000+02:00
49,22.6,2022-07-22 10:14:46.398000+02:00
50,23.15,2022-07-22 10:30:30.222000+02:00
51,23.1,2022-07-22 10:46:14.882000+02:00
52,23.15,2022-07-22 11:02:00.716000+02:00
53,23.2,2022-07-22 11:17:44.910000+02:00
54,23.7,2022-07-22 11:33:27.244000+02:00
55,23.65,2022-07-22 11:49:10.467000+02:00
56,23.55,2022-07-22 12:04:53.893000+02:00
57,23.55,2022-07-22 12:20:38.789000+02:00
58,23.75,2022-07-22 12:36:22.479000+02:00
59,25.0,2022-07-22 12:52:04.397000+02:00
60,25.35,2022-07-22 13:07:44.329000+02:00
61,25.2,2022-07-22 13:23:22.649000+02:00
62,25.1,2022-07-22 13:39:02.957000+02:00
63,25.0,2022-07-22 13:54:43.643000+02:00
64,24.95,2022-07-22 14:10:25.658000+02:00
65,25.05,2022-07-22 14:26:06.378000+02:00
66,24.7,2022-07-22 14:41:45.913000+02:00
67,24.6,2022-07-22 14:57:27.045000+02:00
68,24.6,2022-07-22 15:13:09.708000+02:00
69,24.55,2022-07-22 15:28:49.730000+02:00
70,24.3,2022-07-22 15:44:31.280000+02:00
71,24.2,2022-07-22 16:00:14.725000+02:00
72,24.05,2022-07-22 16:15:57.071000+02:00
73,24.2,2022-07-22 16:31:37.826000+02:00
74,24.05,2022-07-22 16:47:20.196000+02:00
75,23.85,2022-07-22 17:03:04.231000+02:00
76,24.0,2022-07-22 17:18:47.114000+02:00
77,23.95,2022-07-22 17:34:30.040000+02:00
78,23.8,2022-07-22 17:50:11.881000+02:00
79,24.0,2022-07-22 18:05:56.247000+02:00
80,24.45,2022-07-22 18:15:39.003000+02:00
81,24.4,2022-07-22 18:21:36.769000+02:00
82,24.95,2022-07-22 18:37:18.186000+02:00
83,25.35,2022-07-22 18:52:58.514000+02:00
84,24.95,2022-07-22 19:08:40.405000+02:00
85,24.5,2022-07-22 19:24:20.520000+02:00
86,24.45,2022-07-22 19:40:03.607000+02:00
87,24.25,2022-07-22 19:55:44.519000+02:00
88,24.15,2022-07-22 20:11:26.900000+02:00
89,23.95,2022-07-22 20:27:09.619000+02:00
90,23.95,2022-07-22 20:42:53.907000+02:00
91,23.8,2022-07-22 20:58:35.632000+02:00
0,23.7,2022-07-22 21:14:18.822000+02:00
1,23.65,2022-07-22 21:30:02.475000+02:00
2,23.55,2022-07-22 21:45:47.600000+02:00
3,23.5,2022-07-22 22:01:31.494000+02:00
4,23.5,2022-07-22 22:17:14.051000+02:00
5,23.3,2022-07-22 22:32:58.017000+02:00
6,23.5,2022-07-22 22:48:41.872000+02:00
7,23.45,2022-07-22 23:04:27.061000+02:00
8,23.4,2022-07-22 23:20:09.836000+02:00
9,23.35,2022-07-22 23:35:54.031000+02:00
10,23.25,2022-07-22 23:51:38.901000+02:00
11,23.25,2022-07-23 00:07:23.813000+02:00
12,23.2,2022-07-23 00:23:08.071000+02:00
13,23.15,2022-07-23 00:38:54.958000+02:00
14,22.9,2022-07-23 00:54:37.392000+02:00
15,23.0,2022-07-23 01:10:22.922000+02:00
16,22.7,2022-07-23 01:26:05.820000+02:00
17,22.85,2022-07-23 01:41:49.281000+02:00
18,22.85,2022-07-23 01:57:34.355000+02:00
19,22.75,2022-07-23 02:13:20.679000+02:00
20,22.7,2022-07-23 02:29:05.681000+02:00
21,22.65,2022-07-23 02:44:50.742000+02:00
22,22.7,2022-07-23 03:00:35.978000+02:00
23,22.65,2022-07-23 03:16:19.911000+02:00
24,22.35,2022-07-23 03:32:06.674000+02:00
25,22.5,2022-07-23 03:47:50.883000+02:00
26,22.5,2022-07-23 04:03:37.772000+02:00
27,22.35,2022-07-23 04:19:22.161000+02:00
28,22.3,2022-07-23 04:35:08.048000+02:00
29,22.35,2022-07-23 04:50:53.886000+02:00
30,22.25,2022-07-23 05:06:39.820000+02:00
31,22.25,2022-07-23 05:22:27.180000+02:00
32,22.15,2022-07-23 05:38:13.499000+02:00
33,22.2,2022-07-23 05:53:59.751000+02:00
34,22.15,2022-07-23 06:09:44.911000+02:00
35,22.1,2022-07-23 06:25:32.733000+02:00
36,22.05,2022-07-23 06:41:19.108000+02:00
37,21.95,2022-07-23 06:57:05.617000+02:00
38,21.8,2022-07-23 07:12:50.857000+02:00
39,22.0,2022-07-23 07:28:37.483000+02:00
40,21.85,2022-07-23 07:44:25.265000+02:00
41,21.8,2022-07-23 08:00:10.675000+02:00
42,22.0,2022-07-23 08:15:58.599000+02:00
43,22.1,2022-07-23 08:31:43.668000+02:00
44,22.2,2022-07-23 08:47:30.067000+02:00
45,22.2,2022-07-23 09:03:18.726000+02:00
46,22.6,2022-07-23 09:19:01.990000+02:00
47,22.95,2022-07-23 09:23:46.673000+02:00
48,23.05,2022-07-23 09:34:45.791000+02:00
49,22.9,2022-07-23 09:50:31.698000+02:00
50,22.8,2022-07-23 10:06:15.222000+02:00
51,22.95,2022-07-23 10:22:00.892000+02:00
52,22.9,2022-07-23 10:37:45.703000+02:00
53,22.95,2022-07-23 10:53:29.214000+02:00
54,22.85,2022-07-23 11:09:14.043000+02:00
55,23.05,2022-07-23 11:25:01.222000+02:00
56,23.0,2022-07-23 11:40:43.170000+02:00
57,23.15,2022-07-23 11:56:29.198000+02:00
58,23.55,2022-07-23 12:12:12.142000+02:00
59,23.95,2022-07-23 12:27:55.195000+02:00
60,24.1,2022-07-23 12:43:37.952000+02:00
61,24.2,2022-07-23 12:59:20.186000+02:00
62,24.2,2022-07-23 13:15:03.724000+02:00
63,24.1,2022-07-23 13:30:44.746000+02:00
64,24.0,2022-07-23 13:46:28.477000+02:00
65,24.0,2022-07-23 14:02:11.029000+02:00
66,24.05,2022-07-23 14:17:52.331000+02:00
67,24.0,2022-07-23 14:33:35.055000+02:00
68,23.95,2022-07-23 14:49:17.772000+02:00
69,24.0,2022-07-23 15:05:00.389000+02:00
70,23.95,2022-07-23 15:20:44.456000+02:00
71,23.8,2022-07-23 15:36:27.074000+02:00
72,23.95,2022-07-23 15:52:08.507000+02:00
73,23.85,2022-07-23 16:07:51.221000+02:00
74,23.75,2022-07-23 16:23:34.128000+02:00
75,23.7,2022-07-23 16:39:17.253000+02:00
76,23.55,2022-07-23 16:55:00.541000+02:00
77,23.6,2022-07-23 17:10:43.929000+02:00
78,23.65,2022-07-23 17:26:27.260000+02:00
79,23.6,2022-07-23 17:42:10.500000+02:00
80,23.5,2022-07-23 17:57:54.010000+02:00
81,23.5,2022-07-23 18:13:37.553000+02:00
82,23.55,2022-07-23 18:29:20.913000+02:00
83,23.6,2022-07-23 18:45:04.227000+02:00
84,23.65,2022-07-23 19:00:47.718000+02:00
85,23.6,2022-07-23 19:16:31.083000+02:00
86,23.45,2022-07-23 19:32:15.690000+02:00
87,23.5,2022-07-23 19:47:57.730000+02:00
88,23.35,2022-07-23 20:03:42.577000+02:00
89,23.4,2022-07-23 20:19:24.852000+02:00
90,23.4,2022-07-23 20:35:08.278000+02:00
91,23.5,2022-07-23 20:50:51.587000+02:00
92,23.5,2022-07-23 21:06:35.037000+02:00
0,23.4,2022-07-23 21:22:19.859000+02:00
1,23.35,2022-07-23 21:38:02.014000+02:00
2,23.2,2022-07-23 21:53:45.750000+02:00
3,23.15,2022-07-23 22:09:30.106000+02:00
4,23.25,2022-07-23 22:25:13.813000+02:00
5,23.1,2022-07-23 22:40:56.899000+02:00
6,23.2,2022-07-23 22:56:42.251000+02:00
7,23.05,2022-07-23 23:12:24.652000+02:00
8,23.05,2022-07-23 23:28:08.370000+02:00
9,23.15,2022-07-23 23:43:52.343000+02:00
10,23.15,2022-07-23 23:59:36.525000+02:00
11,23.05,2022-07-24 00:15:21.975000+02:00
12,22.9,2022-07-24 00:31:04.852000+02:00
13,23.0,2022-07-24 00:46:49.001000+02:00
14,22.9,2022-07-24 01:02:33.327000+02:00
15,23.0,2022-07-24 01:18:17.667000+02:00
16,22.75,2022-07-24 01:34:02.259000+02:00
17,22.75,2022-07-24 01:49:46.715000+02:00
18,22.8,2022-07-24 02:05:31.410000+02:00
19,22.75,2022-07-24 02:21:16.255000+02:00
20,22.55,2022-07-24 02:37:01.194000+02:00
21,22.7,2022-07-24 02:52:46.353000+02:00
22,22.65,2022-07-24 03:08:31.449000+02:00
23,22.6,2022-07-24 03:24:18.001000+02:00
24,22.45,2022-07-24 03:40:02.167000+02:00
25,22.5,2022-07-24 03:55:47.602000+02:00
26,22.5,2022-07-24 04:11:33.004000+02:00
27,22.3,2022-07-24 04:27:18.674000+02:00
28,22.4,2022-07-24 04:43:04.262000+02:00
29,22.35,2022-07-24 04:58:50.076000+02:00
30,22.35,2022-07-24 05:14:37.054000+02:00
31,22.1,2022-07-24 05:30:21.516000+02:00
32,22.2,2022-07-24 05:46:07.170000+02:00
33,22.05,2022-07-24 06:01:54.306000+02:00
34,22.05,2022-07-24 06:17:38.870000+02:00
35,22.15,2022-07-24 06:33:24.920000+02:00
36,22.0,2022-07-24 06:49:11.035000+02:00
37,22.05,2022-07-24 07:04:57.077000+02:00
38,22.0,2022-07-24 07:20:43.292000+02:00
39,22.05,2022-07-24 07:36:29.459000+02:00
40,22.1,2022-07-24 07:52:15.638000+02:00
41,22.1,2022-07-24 08:08:01.850000+02:00
42,22.15,2022-07-24 08:23:47.844000+02:00
43,22.05,2022-07-24 08:39:35.340000+02:00
44,22.1,2022-07-24 08:55:19.981000+02:00
45,22.1,2022-07-24 09:11:06.188000+02:00
46,22.05,2022-07-24 09:26:52.429000+02:00
47,22.15,2022-07-24 09:42:38.613000+02:00
48,22.2,2022-07-24 09:58:24.552000+02:00
49,22.15,2022-07-24 10:14:10.371000+02:00
50,22.35,2022-07-24 10:29:56.388000+02:00
51,22.35,2022-07-24 10:45:42.192000+02:00
52,22.35,2022-07-24 11:01:27.713000+02:00
53,22.55,2022-07-24 11:17:13.209000+02:00
54,22.45,2022-07-24 11:32:58.470000+02:00
55,22.55,2022-07-24 11:48:43.675000+02:00
56,22.7,2022-07-24 12:04:28.797000+02:00
57,22.85,2022-07-24 12:20:13.871000+02:00
58,22.7,2022-07-24 12:35:58.379000+02:00
59,22.8,2022-07-24 12:51:42.996000+02:00
60,22.95,2022-07-24 13:07:26.872000+02:00
61,23.1,2022-07-24 13:23:11.101000+02:00
62,23.25,2022-07-24 13:38:55.563000+02:00
63,23.3,2022-07-24 13:54:38.805000+02:00
64,23.4,2022-07-24 14:10:22.241000+02:00
65,23.25,2022-07-24 14:26:07.072000+02:00
66,23.4,2022-07-24 14:41:49.134000+02:00
67,23.6,2022-07-24 14:57:32.226000+02:00
68,23.7,2022-07-24 15:13:15.302000+02:00
69,23.75,2022-07-24 15:28:59.603000+02:00
70,23.6,2022-07-24 15:44:41.209000+02:00
71,23.7,2022-07-24 16:00:23.986000+02:00
72,23.9,2022-07-24 16:16:06.813000+02:00
73,23.95,2022-07-24 16:31:49.587000+02:00
74,24.0,2022-07-24 16:47:32.317000+02:00
75,24.0,2022-07-24 17:03:14.813000+02:00
76,24.1,2022-07-24 17:18:57.318000+02:00
77,24.05,2022-07-24 17:34:39.782000+02:00
78,24.05,2022-07-24 17:50:22.051000+02:00
79,24.1,2022-07-24 18:06:04.252000+02:00
80,24.1,2022-07-24 18:21:46.368000+02:00
81,24.1,2022-07-24 18:37:29.753000+02:00
82,24.1,2022-07-24 18:53:11.989000+02:00
83,24.0,2022-07-24 19:08:54.375000+02:00
84,23.85,2022-07-24 19:24:35.342000+02:00
85,23.95,2022-07-24 19:40:19.094000+02:00
86,23.9,2022-07-24 19:56:00.165000+02:00
87,23.8,2022-07-24 20:11:42.814000+02:00
88,23.7,2022-07-24 20:27:26.757000+02:00
89,23.8,2022-07-24 20:43:08.110000+02:00
90,23.8,2022-07-24 20:58:52.424000+02:00
0,23.75,2022-07-24 21:14:34.168000+02:00
1,23.7,2022-07-24 21:30:17.199000+02:00
2,23.7,2022-07-24 21:46:00.572000+02:00
3,23.55,2022-07-24 22:01:44.076000+02:00
4,23.55,2022-07-24 22:17:27.629000+02:00
5,23.35,2022-07-24 22:33:11.284000+02:00
6,23.45,2022-07-24 22:48:56.157000+02:00
7,23.45,2022-07-24 23:04:38.522000+02:00
8,23.35,2022-07-24 23:20:22.303000+02:00
9,23.2,2022-07-24 23:36:06.077000+02:00
10,23.2,2022-07-24 23:51:49.969000+02:00
11,23.25,2022-07-25 00:07:33.973000+02:00
12,23.05,2022-07-25 00:23:18.249000+02:00
13,23.1,2022-07-25 00:39:02.425000+02:00
14,23.1,2022-07-25 00:54:46.763000+02:00
15,23.0,2022-07-25 01:10:32.537000+02:00
16,22.85,2022-07-25 01:26:15.566000+02:00
17,22.8,2022-07-25 01:42:00.091000+02:00
18,22.85,2022-07-25 01:57:44.726000+02:00
19,22.7,2022-07-25 02:13:29.630000+02:00
20,22.8,2022-07-25 02:29:14.625000+02:00
21,22.8,2022-07-25 02:44:59.553000+02:00
22,22.6,2022-07-25 03:00:45.862000+02:00
23,22.65,2022-07-25 03:16:29.496000+02:00
24,22.5,2022-07-25 03:32:14.697000+02:00
25,22.6,2022-07-25 03:48:00.001000+02:00
26,22.6,2022-07-25 04:03:45.421000+02:00
27,22.6,2022-07-25 04:19:30.865000+02:00
28,22.5,2022-07-25 04:35:16.404000+02:00
29,22.45,2022-07-25 04:51:02.146000+02:00
30,22.4,2022-07-25 05:06:47.969000+02:00
31,22.2,2022-07-25 05:22:33.807000+02:00
32,22.35,2022-07-25 05:38:20.955000+02:00
33,22.35,2022-07-25 05:54:05.334000+02:00
34,22.1,2022-07-25 06:09:51.167000+02:00
35,22.25,2022-07-25 06:25:37.193000+02:00
36,22.2,2022-07-25 06:41:24.685000+02:00
37,22.35,2022-07-25 06:57:09.868000+02:00
38,22.3,2022-07-25 07:12:55.381000+02:00
39,22.25,2022-07-25 07:28:42.568000+02:00
40,22.2,2022-07-25 07:44:27.101000+02:00
41,22.2,2022-07-25 08:00:13.007000+02:00
42,22.3,2022-07-25 08:16:00.332000+02:00
43,22.4,2022-07-25 08:31:44.567000+02:00
44,22.35,2022-07-25 08:47:30.240000+02:00
45,22.35,2022-07-25 09:03:15.826000+02:00
46,22.35,2022-07-25 09:19:01.493000+02:00
47,22.4,2022-07-25 09:34:47.049000+02:00
48,22.5,2022-07-25 09:50:32.435000+02:00
49,22.4,2022-07-25 10:06:17.994000+02:00
50,22.5,2022-07-25 10:22:03.147000+02:00
51,22.7,2022-07-25 10:37:48.068000+02:00
52,22.7,2022-07-25 10:53:32.818000+02:00
53,22.75,2022-07-25 11:09:17.530000+02:00
54,22.7,2022-07-25 11:25:01.916000+02:00
55,23.0,2022-07-25 11:40:46.175000+02:00
56,23.15,2022-07-25 11:56:30.116000+02:00
57,23.2,2022-07-25 12:12:14.255000+02:00
58,23.1,2022-07-25 12:27:58.393000+02:00
59,23.35,2022-07-25 12:43:42.190000+02:00
60,23.45,2022-07-25 12:59:25.653000+02:00
61,23.45,2022-07-25 13:15:08.836000+02:00
62,23.65,2022-07-25 13:30:51.775000+02:00
63,23.7,2022-07-25 13:46:34.596000+02:00
64,23.8,2022-07-25 14:02:17.267000+02:00
65,23.8,2022-07-25 14:17:59.656000+02:00
66,24.0,2022-07-25 14:33:42.149000+02:00
67,23.95,2022-07-25 14:49:24.421000+02:00
68,24.0,2022-07-25 15:05:07.753000+02:00
69,24.2,2022-07-25 15:20:50.152000+02:00
70,24.25,2022-07-25 15:36:31.309000+02:00
71,24.25,2022-07-25 15:52:11.555000+02:00
72,24.45,2022-07-25 16:07:54.388000+02:00
73,24.55,2022-07-25 16:23:35.850000+02:00
74,24.65,2022-07-25 16:39:15.952000+02:00
75,24.6,2022-07-25 16:54:57.286000+02:00
76,24.8,2022-07-25 17:10:39.493000+02:00
77,24.75,2022-07-25 17:26:19.044000+02:00
78,24.9,2022-07-25 17:42:00.943000+02:00
79,24.75,2022-07-25 17:57:40.417000+02:00
80,24.85,2022-07-25 18:13:20.838000+02:00
81,24.85,2022-07-25 18:29:01.534000+02:00
82,25.05,2022-07-25 18:44:42.032000+02:00
83,24.85,2022-07-25 19:00:23.847000+02:00
84,24.8,2022-07-25 19:16:04.577000+02:00
85,24.8,2022-07-25 19:31:45.206000+02:00
86,24.75,2022-07-25 19:47:24.395000+02:00
87,24.85,2022-07-25 20:03:05.070000+02:00
88,24.8,2022-07-25 20:18:45.742000+02:00
89,24.75,2022-07-25 20:34:27.559000+02:00
90,24.9,2022-07-25 20:50:08.244000+02:00
91,24.75,2022-07-25 21:05:47.891000+02:00
0,24.55,2022-07-25 21:21:29.005000+02:00
1,24.5,2022-07-25 21:37:10.192000+02:00
2,24.6,2022-07-25 21:52:51.396000+02:00
3,24.6,2022-07-25 22:08:33.744000+02:00
4,24.5,2022-07-25 22:24:13.610000+02:00
5,24.45,2022-07-25 22:39:54.984000+02:00
6,24.3,2022-07-25 22:55:36.548000+02:00
7,24.4,2022-07-25 23:11:18.260000+02:00
8,24.2,2022-07-25 23:27:00.086000+02:00
9,24.3,2022-07-25 23:42:43.227000+02:00
10,24.15,2022-07-25 23:58:24.135000+02:00
11,24.05,2022-07-26 00:14:07.814000+02:00
12,24.1,2022-07-26 00:29:49.002000+02:00
13,23.9,2022-07-26 00:45:31.562000+02:00
14,23.9,2022-07-26 01:01:14.279000+02:00
15,23.8,2022-07-26 01:16:57.033000+02:00
16,23.95,2022-07-26 01:32:39.790000+02:00
17,23.85,2022-07-26 01:48:22.668000+02:00
18,23.7,2022-07-26 02:04:05.698000+02:00
19,23.8,2022-07-26 02:19:48.703000+02:00
20,23.6,2022-07-26 02:35:31.838000+02:00
21,23.6,2022-07-26 02:51:15.191000+02:00
22,23.5,2022-07-26 03:06:58.604000+02:00
23,23.7,2022-07-26 03:22:41.893000+02:00
24,23.6,2022-07-26 03:38:25.442000+02:00
25,23.3,2022-07-26 03:54:08.941000+02:00
26,23.45,2022-07-26 04:09:52.393000+02:00
27,23.45,2022-07-26 04:25:35.736000+02:00
28,23.4,2022-07-26 04:41:18.890000+02:00
29,23.35,2022-07-26 04:57:02.447000+02:00
30,23.3,2022-07-26 05:12:45.999000+02:00
31,23.35,2022-07-26 05:28:29.517000+02:00
32,23.3,2022-07-26 05:44:13.233000+02:00
33,23.15,2022-07-26 05:59:58.397000+02:00
34,23.05,2022-07-26 06:15:40.879000+02:00
35,23.2,2022-07-26 06:31:24.677000+02:00
36,23.1,2022-07-26 06:47:09.805000+02:00
37,23.25,2022-07-26 07:02:52.682000+02:00
38,23.2,2022-07-26 07:18:36.907000+02:00
39,23.15,2022-07-26 07:34:21.181000+02:00
40,23.15,2022-07-26 07:50:05.423000+02:00
41,23.05,2022-07-26 08:05:49.569000+02:00
42,23.0,2022-07-26 08:21:33.576000+02:00
43,22.95,2022-07-26 08:37:17.494000+02:00
44,22.95,2022-07-26 08:53:02.676000+02:00
45,23.1,2022-07-26 09:08:45.448000+02:00
46,23.1,2022-07-26 09:24:29.517000+02:00
47,23.1,2022-07-26 09:40:13.356000+02:00
48,22.95,2022-07-26 09:55:57.175000+02:00
49,23.1,2022-07-26 10:11:40.998000+02:00
50,23.15,2022-07-26 10:27:24.860000+02:00
51,23.2,2022-07-26 10:43:08.759000+02:00
52,23.15,2022-07-26 10:58:53.870000+02:00
53,23.05,2022-07-26 11:14:36.210000+02:00
54,23.15,2022-07-26 11:30:20.516000+02:00
55,23.15,2022-07-26 11:46:04.989000+02:00
56,23.2,2022-07-26 12:01:48.662000+02:00
57,23.0,2022-07-26 12:17:31.235000+02:00
58,23.05,2022-07-26 12:33:15.241000+02:00
59,22.95,2022-07-26 12:48:59.378000+02:00
60,23.05,2022-07-26 13:04:43.593000+02:00
61,23.05,2022-07-26 13:20:27.498000+02:00
62,22.95,2022-07-26 13:36:11.658000+02:00
63,23.0,2022-07-26 13:51:55.875000+02:00
64,22.9,2022-07-26 14:07:40.092000+02:00
65,22.85,2022-07-26 14:23:25.711000+02:00
66,22.8,2022-07-26 14:39:08.867000+02:00
67,22.95,2022-07-26 14:54:53.248000+02:00
68,23.1,2022-07-26 15:10:37.406000+02:00
69,23.9,2022-07-26 15:26:20.478000+02:00
70,24.35,2022-07-26 15:42:02.079000+02:00
71,24.35,2022-07-26 15:57:43.554000+02:00
72,24.1,2022-07-26 16:13:24.933000+02:00
73,24.0,2022-07-26 16:29:06.807000+02:00
74,23.9,2022-07-26 16:44:48.785000+02:00
75,23.75,2022-07-26 17:00:31.311000+02:00
76,23.6,2022-07-26 17:16:14.111000+02:00
77,23.6,2022-07-26 17:31:57.280000+02:00
78,23.5,2022-07-26 17:47:41.379000+02:00
79,23.45,2022-07-26 18:03:23.092000+02:00
80,23.45,2022-07-26 18:19:07.859000+02:00
81,23.55,2022-07-26 18:34:49.647000+02:00
82,23.5,2022-07-26 18:50:32.738000+02:00
83,23.5,2022-07-26 19:06:16.179000+02:00
84,23.5,2022-07-26 19:22:00.901000+02:00
85,23.7,2022-07-26 19:37:42.502000+02:00
86,24.1,2022-07-26 19:53:25.016000+02:00
87,24.55,2022-07-26 20:09:07.456000+02:00
88,24.8,2022-07-26 20:24:47.192000+02:00
89,24.5,2022-07-26 20:40:29.527000+02:00
90,24.15,2022-07-26 20:56:11.283000+02:00
0,24.05,2022-07-26 21:11:53.842000+02:00
1,23.65,2022-07-26 21:27:34.007000+02:00
2,23.75,2022-07-26 21:43:16.776000+02:00
3,23.6,2022-07-26 21:58:59.663000+02:00
4,23.65,2022-07-26 22:14:43.901000+02:00
5,23.55,2022-07-26 22:30:25.762000+02:00
6,23.35,2022-07-26 22:46:08.943000+02:00
7,23.35,2022-07-26 23:01:54.633000+02:00
8,23.35,2022-07-26 23:17:35.618000+02:00
9,23.25,2022-07-26 23:33:19.483000+02:00
10,23.2,2022-07-26 23:49:03.409000+02:00
11,23.15,2022-07-27 00:04:49.819000+02:00
12,23.0,2022-07-27 00:20:32.661000+02:00
13,23.15,2022-07-27 00:36:15.566000+02:00
14,23.05,2022-07-27 00:51:59.998000+02:00
15,23.0,2022-07-27 01:07:44.517000+02:00
16,23.0,2022-07-27 01:23:28.806000+02:00
17,22.9,2022-07-27 01:39:12.995000+02:00
18,22.9,2022-07-27 01:54:57.497000+02:00
19,22.85,2022-07-27 02:10:42.191000+02:00
20,22.6,2022-07-27 02:26:27.075000+02:00
21,22.75,2022-07-27 02:42:11.822000+02:00
22,22.75,2022-07-27 02:57:56.488000+02:00
23,22.7,2022-07-27 03:13:41.257000+02:00
24,22.65,2022-07-27 03:29:26.292000+02:00
25,22.65,2022-07-27 03:45:11.313000+02:00
26,22.65,2022-07-27 04:00:56.597000+02:00
27,22.6,2022-07-27 04:16:41.917000+02:00
28,22.55,2022-07-27 04:32:27.148000+02:00
29,22.55,2022-07-27 04:48:12.370000+02:00
30,22.55,2022-07-27 05:03:57.649000+02:00
31,22.5,2022-07-27 05:19:42.899000+02:00
32,22.3,2022-07-27 05:35:28.223000+02:00
33,22.5,2022-07-27 05:51:13.704000+02:00
34,22.45,2022-07-27 06:06:59.334000+02:00
35,22.5,2022-07-27 06:22:44.672000+02:00
36,22.85,2022-07-27 06:38:29.330000+02:00
37,23.1,2022-07-27 06:54:13.670000+02:00
38,23.0,2022-07-27 07:09:57.855000+02:00
39,23.15,2022-07-27 07:25:42.002000+02:00
40,23.3,2022-07-27 07:41:25.880000+02:00
41,23.4,2022-07-27 07:57:09.441000+02:00
42,23.45,2022-07-27 08:12:53.030000+02:00
43,23.2,2022-07-27 08:28:36.660000+02:00
44,23.2,2022-07-27 08:44:20.340000+02:00
45,23.15,2022-07-27 09:00:04.295000+02:00
46,22.9,2022-07-27 09:15:48.677000+02:00
47,22.9,2022-07-27 09:31:33.156000+02:00
48,23.1,2022-07-27 09:47:17.656000+02:00
49,23.1,2022-07-27 10:03:01.818000+02:00
50,23.1,2022-07-27 10:18:47.590000+02:00
51,22.9,2022-07-27 10:34:30.405000+02:00
52,23.0,2022-07-27 10:50:14.739000+02:00
53,23.2,2022-07-27 11:05:58.836000+02:00
54,23.2,2022-07-27 11:21:42.660000+02:00
55,23.25,2022-07-27 11:37:26.668000+02:00
56,23.2,2022-07-27 11:53:10.466000+02:00
57,23.25,2022-07-27 12:08:53.869000+02:00
58,23.15,2022-07-27 12:24:37.203000+02:00
59,23.35,2022-07-27 12:40:20.540000+02:00
60,23.4,2022-07-27 12:56:03.686000+02:00
61,23.85,2022-07-27 13:11:47.960000+02:00
62,24.0,2022-07-27 13:27:29.609000+02:00
63,24.0,2022-07-27 13:43:09.947000+02:00
64,23.8,2022-07-27 13:58:51.981000+02:00
65,23.7,2022-07-27 14:14:34.450000+02:00
66,23.8,2022-07-27 14:30:17.009000+02:00
67,23.85,2022-07-27 14:45:59.350000+02:00
68,24.0,2022-07-27 15:01:41.330000+02:00
69,24.05,2022-07-27 15:17:23.164000+02:00
70,23.95,2022-07-27 15:33:05.388000+02:00
71,23.85,2022-07-27 15:48:48.880000+02:00
72,23.85,2022-07-27 16:04:30.055000+02:00
73,23.85,2022-07-27 16:20:12.530000+02:00
74,24.5,2022-07-27 16:35:54.738000+02:00
75,26.15,2022-07-27 16:51:33.354000+02:00
76,25.8,2022-07-27 17:07:12.517000+02:00
77,25.35,2022-07-27 17:22:51.332000+02:00
78,24.95,2022-07-27 17:38:29.657000+02:00
79,24.65,2022-07-27 17:54:09.731000+02:00
80,24.45,2022-07-27 18:09:50.285000+02:00
81,24.95,2022-07-27 18:25:30.952000+02:00
82,24.7,2022-07-27 18:41:11.300000+02:00
83,24.35,2022-07-27 18:56:52.357000+02:00
84,24.3,2022-07-27 19:12:33.828000+02:00
85,24.05,2022-07-27 19:28:15.779000+02:00
86,23.75,2022-07-27 19:43:58.036000+02:00
87,23.55,2022-07-27 19:59:40.742000+02:00
88,23.5,2022-07-27 20:15:23.987000+02:00
