,0BRoom,timestamp
6,21.3,2022-07-13 22:50:26.762000+02:00
7,21.25,2022-07-13 23:05:53.980000+02:00
8,21.15,2022-07-13 23:21:21.119000+02:00
9,21.15,2022-07-13 23:36:48.280000+02:00
10,21.15,2022-07-13 23:52:15.365000+02:00
11,21.15,2022-07-14 00:07:42.504000+02:00
12,21.2,2022-07-14 00:23:09.933000+02:00
13,21.1,2022-07-14 00:38:37.361000+02:00
14,21.05,2022-07-14 00:54:04.777000+02:00
15,21.05,2022-07-14 01:09:32.164000+02:00
16,21.1,2022-07-14 01:24:59.663000+02:00
17,21.1,2022-07-14 01:40:27.108000+02:00
18,21.05,2022-07-14 01:55:54.966000+02:00
19,21.0,2022-07-14 02:11:22.912000+02:00
20,21.0,2022-07-14 02:26:50.972000+02:00
21,20.95,2022-07-14 02:42:19.030000+02:00
22,21.0,2022-07-14 02:57:47.020000+02:00
23,21.0,2022-07-14 03:13:14.996000+02:00
24,21.0,2022-07-14 03:28:42.993000+02:00
25,20.9,2022-07-14 03:44:11.255000+02:00
26,20.9,2022-07-14 03:59:39.503000+02:00
27,20.9,2022-07-14 04:15:08.164000+02:00
28,20.8,2022-07-14 04:30:37.018000+02:00
29,20.8,2022-07-14 04:46:05.971000+02:00
30,20.75,2022-07-14 05:01:35.351000+02:00
31,20.7,2022-07-14 05:17:04.811000+02:00
32,20.75,2022-07-14 05:32:34.482000+02:00
33,20.7,2022-07-14 05:48:04.181000+02:00
34,20.7,2022-07-14 06:03:33.934000+02:00
35,20.65,2022-07-14 06:19:03.861000+02:00
36,20.65,2022-07-14 06:34:33.814000+02:00
37,20.65,2022-07-14 06:50:03.989000+02:00
38,20.6,2022-07-14 07:05:34.024000+02:00
39,20.6,2022-07-14 07:21:04.155000+02:00
40,20.6,2022-07-14 07:36:34.244000+02:00
41,20.65,2022-07-14 07:52:04.346000+02:00
42,20.65,2022-07-14 08:07:34.604000+02:00
43,20.55,2022-07-14 08:23:04.964000+02:00
44,20.55,2022-07-14 08:38:35.245000+02:00
45,20.55,2022-07-14 08:54:05.566000+02:00
46,20.55,2022-07-14 09:09:35.866000+02:00
47,20.6,2022-07-14 09:25:06.085000+02:00
48,20.6,2022-07-14 09:40:36.418000+02:00
49,20.55,2022-07-14 09:56:06.691000+02:00
50,20.55,2022-07-14 10:11:36.862000+02:00
51,20.6,2022-07-14 10:27:06.915000+02:00
52,20.55,2022-07-14 10:42:36.840000+02:00
53,20.6,2022-07-14 10:58:06.774000+02:00
54,20.5,2022-07-14 11:13:36.712000+02:00
55,20.5,2022-07-14 11:29:06.500000+02:00
56,20.5,2022-07-14 11:44:36.399000+02:00
57,20.55,2022-07-14 12:00:06.471000+02:00
58,20.5,2022-07-14 12:15:36.653000+02:00
59,20.5,2022-07-14 12:31:07.045000+02:00
60,20.5,2022-07-14 12:46:37.598000+02:00
61,20.5,2022-07-14 13:02:07.648000+02:00
62,20.5,2022-07-14 13:17:37.817000+02:00
63,20.5,2022-07-14 13:33:08.199000+02:00
64,20.4,2022-07-14 13:48:38.837000+02:00
65,20.5,2022-07-14 14:04:09.643000+02:00
66,20.45,2022-07-14 14:19:40.344000+02:00
67,20.45,2022-07-14 14:35:11.210000+02:00
68,20.4,2022-07-14 14:50:42.174000+02:00
69,20.5,2022-07-14 15:06:13.194000+02:00
70,20.4,2022-07-14 15:21:43.868000+02:00
71,20.4,2022-07-14 15:37:14.741000+02:00
72,20.4,2022-07-14 15:52:45.703000+02:00
73,20.4,2022-07-14 16:08:16.705000+02:00
74,20.35,2022-07-14 16:23:47.995000+02:00
75,20.35,2022-07-14 16:39:19.278000+02:00
76,20.35,2022-07-14 16:54:50.209000+02:00
77,20.25,2022-07-14 17:10:21.241000+02:00
78,20.3,2022-07-14 17:25:52.258000+02:00
79,20.3,2022-07-14 17:41:23.566000+02:00
80,20.4,2022-07-14 17:56:54.987000+02:00
81,20.25,2022-07-14 18:12:26.402000+02:00
82,20.2,2022-07-14 18:27:57.527000+02:00
83,20.3,2022-07-14 18:43:28.588000+02:00
84,20.3,2022-07-14 18:58:59.697000+02:00
85,20.15,2022-07-14 19:14:30.983000+02:00
86,20.2,2022-07-14 19:30:02.239000+02:00
87,20.1,2022-07-14 19:45:33.575000+02:00
88,20.15,2022-07-14 20:01:04.894000+02:00
89,20.1,2022-07-14 20:16:36.375000+02:00
90,20.1,2022-07-14 20:32:07.866000+02:00
91,20.1,2022-07-14 20:47:39.638000+02:00
92,20.1,2022-07-14 21:03:11.708000+02:00
0,20.1,2022-07-14 21:18:43.861000+02:00
1,20.1,2022-07-14 21:34:15.932000+02:00
2,20.05,2022-07-14 21:49:48.087000+02:00
3,20.1,2022-07-14 22:05:20.471000+02:00
4,20.05,2022-07-14 22:20:53.030000+02:00
5,20.0,2022-07-14 22:36:25.723000+02:00
6,20.0,2022-07-14 22:51:58.329000+02:00
7,20.15,2022-07-14 23:07:30.983000+02:00
8,20.25,2022-07-14 23:23:03.622000+02:00
9,20.0,2022-07-14 23:38:36.245000+02:00
10,20.05,2022-07-14 23:54:09.032000+02:00
11,20.05,2022-07-15 00:09:41.801000+02:00
12,20.0,2022-07-15 00:25:14.590000+02:00
13,20.0,2022-07-15 00:40:47.474000+02:00
14,19.95,2022-07-15 00:56:20.377000+02:00
15,19.95,2022-07-15 01:11:53.179000+02:00
16,20.2,2022-07-15 01:27:25.842000+02:00
17,20.05,2022-07-15 01:42:58.234000+02:00
18,19.95,2022-07-15 01:58:30.947000+02:00
19,19.95,2022-07-15 02:14:03.746000+02:00
20,19.9,2022-07-15 02:29:36.572000+02:00
21,19.9,2022-07-15 02:45:09.493000+02:00
22,19.95,2022-07-15 03:00:42.440000+02:00
23,19.95,2022-07-15 03:16:15.325000+02:00
24,19.9,2022-07-15 03:31:48.059000+02:00
25,19.85,2022-07-15 03:47:20.959000+02:00
26,19.9,2022-07-15 04:02:53.831000+02:00
27,19.9,2022-07-15 04:18:26.600000+02:00
28,19.9,2022-07-15 04:33:59.537000+02:00
29,19.85,2022-07-15 04:49:32.577000+02:00
30,19.85,2022-07-15 05:05:05.717000+02:00
31,19.85,2022-07-15 05:20:38.661000+02:00
32,19.9,2022-07-15 05:36:11.539000+02:00
33,19.95,2022-07-15 05:51:44.350000+02:00
34,19.85,2022-07-15 06:07:17.052000+02:00
35,19.9,2022-07-15 06:22:49.619000+02:00
36,19.85,2022-07-15 06:38:22.275000+02:00
37,19.8,2022-07-15 06:53:54.958000+02:00
38,19.85,2022-07-15 07:09:27.476000+02:00
39,19.9,2022-07-15 07:25:00.148000+02:00
40,19.85,2022-07-15 07:40:32.793000+02:00
41,19.95,2022-07-15 07:56:05.613000+02:00
42,19.95,2022-07-15 08:11:38.351000+02:00
43,19.9,2022-07-15 08:27:11.236000+02:00
44,19.95,2022-07-15 08:42:43.915000+02:00
45,19.95,2022-07-15 08:58:16.526000+02:00
46,20.0,2022-07-15 09:13:48.975000+02:00
47,19.95,2022-07-15 09:29:21.283000+02:00
48,20.0,2022-07-15 09:44:53.487000+02:00
49,19.95,2022-07-15 10:00:25.753000+02:00
50,19.95,2022-07-15 10:15:58.075000+02:00
51,20.0,2022-07-15 10:31:30.254000+02:00
52,20.05,2022-07-15 10:47:02.615000+02:00
53,20.05,2022-07-15 11:02:34.891000+02:00
54,20.0,2022-07-15 11:18:07.474000+02:00
55,20.05,2022-07-15 11:33:39.933000+02:00
56,20.3,2022-07-15 11:49:12.203000+02:00
57,20.1,2022-07-15 12:04:44.347000+02:00
58,20.05,2022-07-15 12:20:15.794000+02:00
59,20.2,2022-07-15 12:35:47.679000+02:00
60,20.1,2022-07-15 12:51:19.456000+02:00
61,20.15,2022-07-15 13:06:51.001000+02:00
62,20.15,2022-07-15 13:22:22.351000+02:00
63,20.2,2022-07-15 13:37:53.791000+02:00
64,20.2,2022-07-15 13:53:25.268000+02:00
65,20.3,2022-07-15 14:08:56.690000+02:00
66,20.25,2022-07-15 14:24:27.752000+02:00
67,20.3,2022-07-15 14:39:58.513000+02:00
68,20.3,2022-07-15 14:55:29.330000+02:00
69,20.3,2022-07-15 15:11:00.258000+02:00
70,20.25,2022-07-15 15:26:31.145000+02:00
71,20.35,2022-07-15 15:42:02.251000+02:00
72,20.35,2022-07-15 15:57:33.460000+02:00
73,20.3,2022-07-15 16:13:04.537000+02:00
74,20.35,2022-07-15 16:28:35.351000+02:00
75,20.35,2022-07-15 16:44:06.233000+02:00
76,20.3,2022-07-15 16:59:37.198000+02:00
77,20.35,2022-07-15 17:15:08.118000+02:00
78,20.3,2022-07-15 17:30:38.917000+02:00
79,20.35,2022-07-15 17:46:09.720000+02:00
80,20.3,2022-07-15 18:01:40.633000+02:00
81,20.3,2022-07-15 18:17:11.580000+02:00
82,20.25,2022-07-15 18:32:42.530000+02:00
83,20.3,2022-07-15 18:48:14.135000+02:00
84,20.25,2022-07-15 19:03:45.017000+02:00
85,20.25,2022-07-15 19:19:16.397000+02:00
86,20.25,2022-07-15 19:34:47.745000+02:00
87,20.3,2022-07-15 19:50:19.070000+02:00
88,20.4,2022-07-15 20:05:50.555000+02:00
89,20.2,2022-07-15 20:21:21.959000+02:00
90,20.2,2022-07-15 20:36:53.199000+02:00
91,20.25,2022-07-15 20:52:24.286000+02:00
92,20.25,2022-07-15 21:07:55.600000+02:00
0,20.25,2022-07-15 21:23:27.104000+02:00
1,20.25,2022-07-15 21:38:58.286000+02:00
2,20.2,2022-07-15 21:54:29.845000+02:00
3,20.2,2022-07-15 22:10:01.132000+02:00
4,20.15,2022-07-15 22:25:32.352000+02:00
5,20.15,2022-07-15 22:41:03.616000+02:00
6,20.2,2022-07-15 22:56:34.982000+02:00
7,20.15,2022-07-15 23:12:06.465000+02:00
8,20.15,2022-07-15 23:27:38.099000+02:00
9,20.1,2022-07-15 23:43:09.692000+02:00
10,20.1,2022-07-15 23:58:41.573000+02:00
11,20.1,2022-07-16 00:14:13.458000+02:00
12,20.15,2022-07-16 00:29:45.286000+02:00
13,20.05,2022-07-16 00:45:16.763000+02:00
14,20.1,2022-07-16 01:00:48.479000+02:00
15,20.05,2022-07-16 01:16:20.249000+02:00
16,20.1,2022-07-16 01:31:51.895000+02:00
17,20.1,2022-07-16 01:47:23.749000+02:00
18,20.1,2022-07-16 02:02:55.739000+02:00
19,20.05,2022-07-16 02:18:27.646000+02:00
20,20.05,2022-07-16 02:33:59.584000+02:00
21,20.0,2022-07-16 02:49:31.889000+02:00
22,20.0,2022-07-16 03:05:04.101000+02:00
23,20.05,2022-07-16 03:20:36.077000+02:00
24,20.05,2022-07-16 03:36:08.281000+02:00
25,19.95,2022-07-16 03:51:40.483000+02:00
26,20.0,2022-07-16 04:07:12.724000+02:00
27,20.0,2022-07-16 04:22:45.146000+02:00
28,20.05,2022-07-16 04:38:17.580000+02:00
29,20.0,2022-07-16 04:53:49.998000+02:00
30,20.0,2022-07-16 05:09:22.374000+02:00
31,19.9,2022-07-16 05:24:54.856000+02:00
32,19.95,2022-07-16 05:40:27.359000+02:00
33,19.9,2022-07-16 05:55:59.863000+02:00
34,19.95,2022-07-16 06:11:32.543000+02:00
35,19.9,2022-07-16 06:27:05.285000+02:00
36,19.85,2022-07-16 06:42:37.922000+02:00
37,19.95,2022-07-16 06:58:10.490000+02:00
38,19.9,2022-07-16 07:13:42.819000+02:00
39,19.9,2022-07-16 07:29:15.243000+02:00
40,19.9,2022-07-16 07:44:47.789000+02:00
41,20.1,2022-07-16 08:00:20.353000+02:00
42,19.95,2022-07-16 08:15:52.908000+02:00
43,20.0,2022-07-16 08:31:25.467000+02:00
44,20.1,2022-07-16 08:46:57.975000+02:00
45,19.9,2022-07-16 09:02:30.412000+02:00
46,19.9,2022-07-16 09:18:02.807000+02:00
47,19.95,2022-07-16 09:33:35.147000+02:00
48,19.95,2022-07-16 09:49:07.351000+02:00
49,19.95,2022-07-16 10:04:39.451000+02:00
50,19.95,2022-07-16 10:20:11.184000+02:00
51,19.95,2022-07-16 10:35:42.859000+02:00
52,20.05,2022-07-16 10:51:14.802000+02:00
53,20.2,2022-07-16 11:06:46.472000+02:00
54,20.2,2022-07-16 11:22:17.651000+02:00
55,20.1,2022-07-16 11:37:48.690000+02:00
56,20.15,2022-07-16 11:53:20.107000+02:00
57,20.15,2022-07-16 12:08:51.517000+02:00
58,20.1,2022-07-16 12:24:22.966000+02:00
59,20.15,2022-07-16 12:39:54.348000+02:00
60,20.15,2022-07-16 12:55:25.745000+02:00
61,20.2,2022-07-16 13:10:56.841000+02:00
62,20.2,2022-07-16 13:26:28.054000+02:00
63,20.3,2022-07-16 13:41:59.075000+02:00
64,20.3,2022-07-16 13:57:30.103000+02:00
65,20.25,2022-07-16 14:13:01.023000+02:00
66,20.35,2022-07-16 14:28:31.854000+02:00
67,20.4,2022-07-16 14:44:02.395000+02:00
68,20.55,2022-07-16 14:59:32.821000+02:00
69,20.6,2022-07-16 15:15:02.769000+02:00
70,20.65,2022-07-16 15:30:32.231000+02:00
71,20.7,2022-07-16 15:46:01.398000+02:00
72,20.85,2022-07-16 16:01:30.367000+02:00
73,20.85,2022-07-16 16:16:58.764000+02:00
74,21.1,2022-07-16 16:32:26.874000+02:00
75,21.05,2022-07-16 16:47:54.676000+02:00
76,21.1,2022-07-16 17:03:22.439000+02:00
77,21.05,2022-07-16 17:18:49.960000+02:00
78,21.05,2022-07-16 17:34:17.691000+02:00
79,21.05,2022-07-16 17:49:45.545000+02:00
80,21.0,2022-07-16 18:05:13.713000+02:00
81,21.2,2022-07-16 18:20:41.861000+02:00
82,20.9,2022-07-16 18:36:10.014000+02:00
83,20.95,2022-07-16 18:51:38.310000+02:00
84,21.1,2022-07-16 19:07:06.500000+02:00
85,21.35,2022-07-16 19:22:33.403000+02:00
86,21.45,2022-07-16 19:37:59.637000+02:00
87,21.6,2022-07-16 19:53:25.348000+02:00
88,22.1,2022-07-16 20:08:49.934000+02:00
89,22.3,2022-07-16 20:24:13.319000+02:00
90,22.3,2022-07-16 20:39:36.370000+02:00
91,22.35,2022-07-16 20:54:58.726000+02:00
92,22.4,2022-07-16 21:10:20.874000+02:00
0,22.35,2022-07-16 21:25:43.331000+02:00
1,22.45,2022-07-16 21:41:05.478000+02:00
2,22.55,2022-07-16 21:56:27.101000+02:00
3,22.6,2022-07-16 22:11:48.418000+02:00
4,23.25,2022-07-16 22:27:08.206000+02:00
5,23.7,2022-07-16 22:42:25.607000+02:00
6,23.55,2022-07-16 22:57:42.424000+02:00
7,23.45,2022-07-16 23:12:59.834000+02:00
8,23.75,2022-07-16 23:28:16.949000+02:00
9,23.75,2022-07-16 23:43:33.594000+02:00
10,23.65,2022-07-16 23:58:49.745000+02:00
11,23.55,2022-07-17 00:14:06.521000+02:00
12,23.8,2022-07-17 00:29:23.489000+02:00
13,23.7,2022-07-17 00:44:39.982000+02:00
14,23.7,2022-07-17 00:59:56.447000+02:00
15,23.9,2022-07-17 01:15:12.733000+02:00
16,23.5,2022-07-17 01:30:29.231000+02:00
17,23.5,2022-07-17 01:45:46.512000+02:00
18,23.3,2022-07-17 02:01:04.366000+02:00
19,23.35,2022-07-17 02:16:22.850000+02:00
20,23.15,2022-07-17 02:31:41.811000+02:00
21,23.05,2022-07-17 02:47:01.006000+02:00
22,22.95,2022-07-17 03:02:20.473000+02:00
23,22.9,2022-07-17 03:17:40.229000+02:00
24,22.95,2022-07-17 03:33:00.698000+02:00
25,22.75,2022-07-17 03:48:21.369000+02:00
26,22.7,2022-07-17 04:03:42.228000+02:00
27,22.7,2022-07-17 04:19:03.272000+02:00
28,22.6,2022-07-17 04:34:24.324000+02:00
29,22.6,2022-07-17 04:49:45.490000+02:00
30,22.65,2022-07-17 05:05:06.747000+02:00
31,22.5,2022-07-17 05:20:27.860000+02:00
32,22.5,2022-07-17 05:35:49.157000+02:00
33,22.55,2022-07-17 05:51:10.614000+02:00
34,22.5,2022-07-17 06:06:32.140000+02:00
35,22.55,2022-07-17 06:21:53.628000+02:00
36,22.6,2022-07-17 06:37:15.216000+02:00
37,22.55,2022-07-17 06:52:36.630000+02:00
38,22.5,2022-07-17 07:07:57.984000+02:00
39,22.45,2022-07-17 07:23:19.787000+02:00
40,22.5,2022-07-17 07:38:41.960000+02:00
41,22.45,2022-07-17 07:54:04.120000+02:00
42,22.4,2022-07-17 08:09:26.237000+02:00
43,22.4,2022-07-17 08:24:48.195000+02:00
44,22.4,2022-07-17 08:40:10.268000+02:00
45,22.4,2022-07-17 08:55:32.321000+02:00
46,22.4,2022-07-17 09:10:54.134000+02:00
47,22.5,2022-07-17 09:26:15.727000+02:00
48,22.45,2022-07-17 09:41:37.269000+02:00
49,22.5,2022-07-17 09:56:58.668000+02:00
50,22.45,2022-07-17 10:12:19.937000+02:00
51,22.5,2022-07-17 10:27:41.146000+02:00
52,22.4,2022-07-17 10:43:02.793000+02:00
53,22.35,2022-07-17 10:58:24.826000+02:00
54,22.45,2022-07-17 11:13:47.096000+02:00
55,22.3,2022-07-17 11:29:10.199000+02:00
56,22.0,2022-07-17 11:44:33.851000+02:00
57,21.9,2022-07-17 11:59:57.638000+02:00
58,21.85,2022-07-17 12:15:21.679000+02:00
59,21.8,2022-07-17 12:30:46.056000+02:00
60,21.75,2022-07-17 12:46:10.484000+02:00
61,21.75,2022-07-17 13:01:35.153000+02:00
62,21.7,2022-07-17 13:17:00.093000+02:00
63,21.8,2022-07-17 13:32:24.878000+02:00
64,21.6,2022-07-17 13:47:49.948000+02:00
65,21.65,2022-07-17 14:03:15.512000+02:00
66,21.6,2022-07-17 14:18:40.938000+02:00
67,21.6,2022-07-17 14:34:06.341000+02:00
68,21.6,2022-07-17 14:49:31.530000+02:00
69,21.6,2022-07-17 15:04:56.824000+02:00
70,21.65,2022-07-17 15:20:22.170000+02:00
71,21.8,2022-07-17 15:35:47.572000+02:00
72,21.6,2022-07-17 15:51:12.932000+02:00
73,21.8,2022-07-17 16:06:38.040000+02:00
74,21.65,2022-07-17 16:22:03.119000+02:00
75,21.7,2022-07-17 16:37:28.426000+02:00
76,21.6,2022-07-17 16:52:53.625000+02:00
77,21.6,2022-07-17 17:08:18.916000+02:00
78,21.75,2022-07-17 17:23:44.127000+02:00
79,21.55,2022-07-17 17:39:09.410000+02:00
80,21.5,2022-07-17 17:54:35.091000+02:00
81,21.5,2022-07-17 18:10:01.119000+02:00
82,21.5,2022-07-17 18:25:27.025000+02:00
83,21.4,2022-07-17 18:40:53.024000+02:00
84,21.4,2022-07-17 18:56:19.263000+02:00
85,21.3,2022-07-17 19:11:45.734000+02:00
86,21.3,2022-07-17 19:27:12.276000+02:00
87,21.3,2022-07-17 19:42:38.921000+02:00
88,21.4,2022-07-17 19:58:05.521000+02:00
89,21.2,2022-07-17 20:13:32.246000+02:00
90,21.2,2022-07-17 20:28:59.268000+02:00
91,21.2,2022-07-17 20:44:26.257000+02:00
92,21.15,2022-07-17 20:59:53.394000+02:00
0,21.1,2022-07-17 21:15:20.532000+02:00
1,21.1,2022-07-17 21:30:47.926000+02:00
2,21.05,2022-07-17 21:46:15.559000+02:00
3,21.1,2022-07-17 22:01:43.567000+02:00
4,21.05,2022-07-17 22:17:11.696000+02:00
5,21.0,2022-07-17 22:32:39.910000+02:00
6,21.0,2022-07-17 22:48:08.231000+02:00
7,20.95,2022-07-17 23:03:36.368000+02:00
8,20.9,2022-07-17 23:19:04.784000+02:00
9,20.95,2022-07-17 23:34:33.480000+02:00
10,20.95,2022-07-17 23:50:02.307000+02:00
11,20.85,2022-07-18 00:05:31.211000+02:00
12,20.8,2022-07-18 00:21:00.182000+02:00
13,20.8,2022-07-18 00:36:29.049000+02:00
14,20.75,2022-07-18 00:51:58.056000+02:00
15,20.75,2022-07-18 01:07:27.128000+02:00
16,20.7,2022-07-18 01:22:56.360000+02:00
17,20.7,2022-07-18 01:38:25.674000+02:00
18,20.7,2022-07-18 01:53:55.217000+02:00
19,20.6,2022-07-18 02:09:24.806000+02:00
20,20.65,2022-07-18 02:24:54.504000+02:00
21,20.7,2022-07-18 02:40:24.565000+02:00
22,20.75,2022-07-18 02:55:54.299000+02:00
23,20.6,2022-07-18 03:11:23.780000+02:00
24,20.55,2022-07-18 03:26:53.401000+02:00
25,20.55,2022-07-18 03:42:23.134000+02:00
26,20.6,2022-07-18 03:57:52.553000+02:00
27,20.55,2022-07-18 04:13:21.965000+02:00
28,20.5,2022-07-18 04:28:51.574000+02:00
29,20.5,2022-07-18 04:44:21.447000+02:00
30,20.55,2022-07-18 04:59:51.328000+02:00
31,20.45,2022-07-18 05:15:21.354000+02:00
32,20.5,2022-07-18 05:30:51.596000+02:00
33,20.45,2022-07-18 05:46:21.848000+02:00
34,20.5,2022-07-18 06:01:52.228000+02:00
35,20.45,2022-07-18 06:17:22.512000+02:00
36,20.4,2022-07-18 06:32:52.868000+02:00
37,20.4,2022-07-18 06:48:23.521000+02:00
38,20.4,2022-07-18 07:03:54.215000+02:00
39,20.4,2022-07-18 07:19:24.878000+02:00
40,20.45,2022-07-18 07:34:55.234000+02:00
41,20.45,2022-07-18 07:50:25.964000+02:00
42,20.4,2022-07-18 08:05:56.622000+02:00
43,20.4,2022-07-18 08:21:27.034000+02:00
44,20.4,2022-07-18 08:36:57.330000+02:00
45,20.5,2022-07-18 08:52:27.890000+02:00
46,20.45,2022-07-18 09:07:58.209000+02:00
47,20.55,2022-07-18 09:23:28.380000+02:00
48,20.55,2022-07-18 09:38:58.295000+02:00
49,20.75,2022-07-18 09:54:28.017000+02:00
50,20.55,2022-07-18 10:09:57.499000+02:00
51,20.6,2022-07-18 10:25:27.182000+02:00
52,20.6,2022-07-18 10:40:56.867000+02:00
53,20.65,2022-07-18 10:56:26.556000+02:00
54,20.65,2022-07-18 11:11:55.968000+02:00
55,20.6,2022-07-18 11:27:25.324000+02:00
56,20.7,2022-07-18 11:42:54.651000+02:00
57,20.85,2022-07-18 11:58:23.534000+02:00
58,20.8,2022-07-18 12:13:52.189000+02:00
59,20.9,2022-07-18 12:29:21.202000+02:00
60,21.05,2022-07-18 12:44:50.018000+02:00
61,21.1,2022-07-18 13:00:18.685000+02:00
62,20.95,2022-07-18 13:15:47.152000+02:00
63,20.95,2022-07-18 13:31:15.469000+02:00
64,20.95,2022-07-18 13:46:43.536000+02:00
65,21.0,2022-07-18 14:02:11.800000+02:00
66,21.0,2022-07-18 14:17:40.316000+02:00
67,21.0,2022-07-18 14:33:08.585000+02:00
68,21.0,2022-07-18 14:48:36.858000+02:00
69,21.0,2022-07-18 15:04:04.995000+02:00
70,21.0,2022-07-18 15:19:32.910000+02:00
71,20.95,2022-07-18 15:35:00.829000+02:00
72,20.95,2022-07-18 15:50:29.039000+02:00
73,20.95,2022-07-18 16:05:56.984000+02:00
74,20.95,2022-07-18 16:21:25.324000+02:00
75,20.95,2022-07-18 16:36:53.652000+02:00
76,20.95,2022-07-18 16:52:21.782000+02:00
77,20.9,2022-07-18 17:07:49.921000+02:00
78,20.95,2022-07-18 17:23:18.300000+02:00
79,21.0,2022-07-18 17:38:46.746000+02:00
80,20.95,2022-07-18 17:54:14.900000+02:00
81,20.95,2022-07-18 18:09:43.157000+02:00
82,20.9,2022-07-18 18:25:11.434000+02:00
83,20.85,2022-07-18 18:40:39.541000+02:00
84,20.85,2022-07-18 18:56:07.957000+02:00
85,21.0,2022-07-18 19:11:36.559000+02:00
86,20.75,2022-07-18 19:27:05.578000+02:00
87,20.8,2022-07-18 19:42:34.591000+02:00
88,20.8,2022-07-18 19:58:03.685000+02:00
89,20.7,2022-07-18 20:13:32.876000+02:00
90,20.7,2022-07-18 20:29:02.148000+02:00
91,20.65,2022-07-18 20:44:31.184000+02:00
92,20.7,2022-07-18 21:00:00.706000+02:00
0,20.6,2022-07-18 21:15:29.991000+02:00
1,20.65,2022-07-18 21:30:59.367000+02:00
2,20.6,2022-07-18 21:46:28.982000+02:00
3,20.6,2022-07-18 22:01:58.777000+02:00
4,20.6,2022-07-18 22:17:28.547000+02:00
5,20.6,2022-07-18 22:32:58.410000+02:00
6,20.55,2022-07-18 22:48:28.373000+02:00
7,20.55,2022-07-18 23:03:58.163000+02:00
8,20.6,2022-07-18 23:19:27.997000+02:00
9,20.7,2022-07-18 23:34:57.804000+02:00
10,20.55,2022-07-18 23:50:27.739000+02:00
11,20.55,2022-07-19 00:05:57.922000+02:00
12,20.5,2022-07-19 00:21:28.084000+02:00
13,20.5,2022-07-19 00:36:58.269000+02:00
14,20.55,2022-07-19 00:52:28.688000+02:00
15,20.5,2022-07-19 01:07:59.168000+02:00
16,20.45,2022-07-19 01:23:29.567000+02:00
17,20.5,2022-07-19 01:39:00.035000+02:00
18,20.4,2022-07-19 01:54:30.480000+02:00
19,20.45,2022-07-19 02:10:00.987000+02:00
20,20.4,2022-07-19 02:25:31.517000+02:00
21,20.4,2022-07-19 02:41:02.108000+02:00
22,20.35,2022-07-19 02:56:32.820000+02:00
23,20.5,2022-07-19 03:12:03.664000+02:00
24,20.4,2022-07-19 03:27:34.654000+02:00
25,20.3,2022-07-19 03:43:05.553000+02:00
26,20.35,2022-07-19 03:58:36.407000+02:00
27,20.3,2022-07-19 04:14:07.144000+02:00
28,20.3,2022-07-19 04:29:37.931000+02:00
29,20.3,2022-07-19 04:45:08.912000+02:00
30,20.2,2022-07-19 05:00:40.081000+02:00
31,20.25,2022-07-19 05:16:11.277000+02:00
32,20.2,2022-07-19 05:31:42.295000+02:00
33,20.35,2022-07-19 05:47:13.387000+02:00
34,20.15,2022-07-19 06:02:44.467000+02:00
35,20.1,2022-07-19 06:18:15.671000+02:00
36,20.1,2022-07-19 06:33:47.029000+02:00
37,20.1,2022-07-19 06:49:18.498000+02:00
38,20.05,2022-07-19 07:04:49.947000+02:00
39,20.1,2022-07-19 07:20:21.269000+02:00
40,20.1,2022-07-19 07:35:52.589000+02:00
41,20.1,2022-07-19 07:51:23.984000+02:00
42,20.1,2022-07-19 08:06:55.545000+02:00
43,20.15,2022-07-19 08:22:26.970000+02:00
44,20.15,2022-07-19 08:37:58.524000+02:00
45,20.15,2022-07-19 08:53:29.878000+02:00
46,20.1,2022-07-19 09:09:01.176000+02:00
47,20.15,2022-07-19 09:24:32.252000+02:00
48,20.2,2022-07-19 09:40:03.325000+02:00
49,20.3,2022-07-19 09:55:34.152000+02:00
50,20.25,2022-07-19 10:11:04.668000+02:00
51,20.3,2022-07-19 10:26:35.294000+02:00
52,20.55,2022-07-19 10:42:05.761000+02:00
53,20.4,2022-07-19 10:57:36.284000+02:00
54,20.45,2022-07-19 11:13:06.665000+02:00
55,20.5,2022-07-19 11:28:36.961000+02:00
56,20.5,2022-07-19 11:44:07.152000+02:00
57,20.5,2022-07-19 11:59:36.886000+02:00
58,20.3,2022-07-19 12:15:07.180000+02:00
59,20.15,2022-07-19 12:30:37.838000+02:00
60,20.15,2022-07-19 12:46:08.869000+02:00
61,20.15,2022-07-19 13:01:39.833000+02:00
62,20.15,2022-07-19 13:17:11.908000+02:00
63,20.05,2022-07-19 13:32:43.525000+02:00
64,20.05,2022-07-19 13:48:15.082000+02:00
65,20.1,2022-07-19 14:03:46.473000+02:00
66,20.05,2022-07-19 14:19:18.035000+02:00
67,20.05,2022-07-19 14:34:49.429000+02:00
68,20.3,2022-07-19 14:50:20.384000+02:00
69,20.3,2022-07-19 15:05:50.926000+02:00
70,20.3,2022-07-19 15:21:21.416000+02:00
71,20.2,2022-07-19 15:36:52.232000+02:00
72,20.1,2022-07-19 15:52:23.390000+02:00
73,20.1,2022-07-19 16:07:54.734000+02:00
74,20.05,2022-07-19 16:23:26.371000+02:00
75,20.0,2022-07-19 16:38:58.298000+02:00
76,20.0,2022-07-19 16:54:30.370000+02:00
77,19.9,2022-07-19 17:10:02.442000+02:00
78,19.85,2022-07-19 17:25:34.623000+02:00
