,1Entrance1,timestamp
36,23.05,2022-07-21 07:06:47.142000+02:00
37,23.15,2022-07-21 07:23:16.164000+02:00
38,23.0,2022-07-21 07:39:45.270000+02:00
39,23.0,2022-07-21 07:56:14.490000+02:00
40,22.95,2022-07-21 08:12:43.933000+02:00
41,22.95,2022-07-21 08:29:13.335000+02:00
42,22.85,2022-07-21 08:45:42.850000+02:00
43,22.95,2022-07-21 09:02:12.516000+02:00
44,22.85,2022-07-21 09:18:41.965000+02:00
45,23.0,2022-07-21 09:35:10.925000+02:00
46,23.0,2022-07-21 09:51:40.050000+02:00
47,22.85,2022-07-21 10:08:09.312000+02:00
48,22.8,2022-07-21 10:24:38.942000+02:00
49,22.85,2022-07-21 10:41:08.850000+02:00
50,22.75,2022-07-21 10:57:38.657000+02:00
51,22.8,2022-07-21 11:14:08.290000+02:00
52,22.4,2022-07-21 11:30:38.601000+02:00
53,22.15,2022-07-21 11:47:10.382000+02:00
54,22.35,2022-07-21 12:03:42.254000+02:00
55,22.4,2022-07-21 12:20:13.953000+02:00
56,22.45,2022-07-21 12:36:45.218000+02:00
57,22.45,2022-07-21 12:53:16.188000+02:00
58,22.5,2022-07-21 13:09:47.634000+02:00
59,22.4,2022-07-21 13:26:18.737000+02:00
60,22.5,2022-07-21 13:42:49.994000+02:00
61,22.5,2022-07-21 13:59:20.932000+02:00
62,22.4,2022-07-21 14:15:51.885000+02:00
63,22.5,2022-07-21 14:32:22.870000+02:00
64,22.3,2022-07-21 14:48:54.256000+02:00
65,22.4,2022-07-21 15:05:26.094000+02:00
66,22.45,2022-07-21 15:21:57.717000+02:00
67,22.65,2022-07-21 15:38:28.985000+02:00
68,22.15,2022-07-21 15:55:01.152000+02:00
69,22.25,2022-07-21 16:11:32.819000+02:00
70,22.3,2022-07-21 16:28:04.474000+02:00
71,22.3,2022-07-21 16:44:36.513000+02:00
72,22.35,2022-07-21 17:01:07.909000+02:00
73,22.25,2022-07-21 17:17:39.142000+02:00
74,22.35,2022-07-21 17:34:10.481000+02:00
75,22.4,2022-07-21 17:50:41.852000+02:00
76,22.3,2022-07-21 18:07:13.137000+02:00
77,22.25,2022-07-21 18:23:44.736000+02:00
78,22.4,2022-07-21 18:40:16.208000+02:00
79,22.35,2022-07-21 18:56:47.530000+02:00
80,22.4,2022-07-21 19:13:18.645000+02:00
81,22.35,2022-07-21 19:29:50.004000+02:00
82,22.4,2022-07-21 19:46:21.561000+02:00
83,22.4,2022-07-21 20:02:52.673000+02:00
84,22.35,2022-07-21 20:19:23.818000+02:00
85,22.4,2022-07-21 20:35:54.942000+02:00
86,22.4,2022-07-21 20:52:26.129000+02:00
87,22.4,2022-07-21 21:08:57.344000+02:00
0,22.6,2022-07-21 21:25:28.288000+02:00
1,22.45,2022-07-21 21:41:59.288000+02:00
2,22.35,2022-07-21 21:58:30.215000+02:00
3,22.4,2022-07-21 22:15:01.275000+02:00
4,22.45,2022-07-21 22:31:32.377000+02:00
5,22.35,2022-07-21 22:48:03.556000+02:00
6,22.35,2022-07-21 23:04:34.961000+02:00
7,22.3,2022-07-21 23:21:06.367000+02:00
8,22.3,2022-07-21 23:37:37.901000+02:00
9,22.35,2022-07-21 23:54:09.265000+02:00
10,22.35,2022-07-22 00:10:40.750000+02:00
11,22.35,2022-07-22 00:27:12.141000+02:00
12,22.35,2022-07-22 00:43:43.666000+02:00
13,22.3,2022-07-22 01:00:15.077000+02:00
14,22.35,2022-07-22 01:16:46.492000+02:00
15,22.25,2022-07-22 01:33:17.863000+02:00
16,22.3,2022-07-22 01:49:49.737000+02:00
17,22.2,2022-07-22 02:06:21.474000+02:00
18,22.25,2022-07-22 02:22:53.240000+02:00
19,22.15,2022-07-22 02:39:24.914000+02:00
20,22.25,2022-07-22 02:55:56.581000+02:00
21,22.15,2022-07-22 03:12:28.188000+02:00
22,22.15,2022-07-22 03:28:59.768000+02:00
23,22.1,2022-07-22 03:45:31.575000+02:00
24,22.1,2022-07-22 04:02:03.380000+02:00
25,22.2,2022-07-22 04:18:35.398000+02:00
26,22.05,2022-07-22 04:35:07.193000+02:00
27,22.05,2022-07-22 04:51:38.963000+02:00
28,22.1,2022-07-22 05:08:10.609000+02:00
29,22.15,2022-07-22 05:24:42.277000+02:00
30,22.05,2022-07-22 05:41:14.120000+02:00
31,22.0,2022-07-22 05:57:46.155000+02:00
32,21.95,2022-07-22 06:14:18.221000+02:00
33,21.95,2022-07-22 06:30:50.281000+02:00
34,21.95,2022-07-22 06:47:22.532000+02:00
35,21.9,2022-07-22 07:03:54.776000+02:00
36,21.9,2022-07-22 07:20:27.061000+02:00
37,21.9,2022-07-22 07:36:59.409000+02:00
38,21.85,2022-07-22 07:53:31.943000+02:00
39,21.85,2022-07-22 08:10:04.423000+02:00
40,21.95,2022-07-22 08:26:36.813000+02:00
41,22.0,2022-07-22 08:43:08.554000+02:00
42,21.8,2022-07-22 08:59:41.515000+02:00
43,21.75,2022-07-22 09:16:14.608000+02:00
44,21.8,2022-07-22 09:32:47.448000+02:00
45,21.9,2022-07-22 09:49:20.296000+02:00
46,21.9,2022-07-22 10:05:52.930000+02:00
47,21.85,2022-07-22 10:22:25.498000+02:00
48,21.95,2022-07-22 10:38:58.015000+02:00
49,21.55,2022-07-22 10:55:30.627000+02:00
50,21.9,2022-07-22 11:12:03.730000+02:00
51,21.9,2022-07-22 11:28:36.611000+02:00
52,21.85,2022-07-22 11:45:09.495000+02:00
53,21.85,2022-07-22 12:01:42.266000+02:00
54,21.85,2022-07-22 12:18:15.374000+02:00
55,21.9,2022-07-22 12:34:48.093000+02:00
56,21.9,2022-07-22 12:51:20.551000+02:00
57,21.9,2022-07-22 13:07:52.942000+02:00
58,21.9,2022-07-22 13:24:25.232000+02:00
59,22.0,2022-07-22 13:40:57.540000+02:00
60,21.9,2022-07-22 13:57:29.587000+02:00
61,21.9,2022-07-22 14:14:02.045000+02:00
62,21.95,2022-07-22 14:30:34.668000+02:00
63,21.95,2022-07-22 14:47:07.103000+02:00
64,21.95,2022-07-22 15:03:39.413000+02:00
65,21.95,2022-07-22 15:20:11.811000+02:00
66,21.95,2022-07-22 15:36:44.209000+02:00
67,22.0,2022-07-22 15:53:16.477000+02:00
68,21.9,2022-07-22 16:09:48.932000+02:00
69,21.85,2022-07-22 16:26:21.188000+02:00
70,21.85,2022-07-22 16:42:53.616000+02:00
71,21.95,2022-07-22 16:59:26.061000+02:00
72,21.9,2022-07-22 17:15:58.382000+02:00
73,21.95,2022-07-22 17:32:30.682000+02:00
74,21.9,2022-07-22 17:49:03.322000+02:00
75,21.9,2022-07-22 18:05:35.995000+02:00
76,21.85,2022-07-22 18:22:08.653000+02:00
77,21.9,2022-07-22 18:38:41.412000+02:00
78,21.9,2022-07-22 18:55:13.986000+02:00
79,21.9,2022-07-22 19:11:47.071000+02:00
80,22.0,2022-07-22 19:28:19.922000+02:00
81,21.8,2022-07-22 19:44:52.449000+02:00
82,21.85,2022-07-22 20:01:25.097000+02:00
83,21.9,2022-07-22 20:17:57.690000+02:00
84,21.95,2022-07-22 20:34:30.425000+02:00
85,21.9,2022-07-22 20:51:03.149000+02:00
86,22.05,2022-07-22 21:07:35.808000+02:00
0,21.9,2022-07-22 21:24:08.422000+02:00
1,21.9,2022-07-22 21:40:41.268000+02:00
2,21.85,2022-07-22 21:57:14.251000+02:00
3,21.8,2022-07-22 22:13:47.422000+02:00
4,22.1,2022-07-22 22:30:20.222000+02:00
5,21.9,2022-07-22 22:46:53.221000+02:00
6,21.85,2022-07-22 23:03:26.312000+02:00
7,21.9,2022-07-22 23:19:59.120000+02:00
8,21.85,2022-07-22 23:36:32.208000+02:00
9,21.85,2022-07-22 23:53:05.761000+02:00
10,21.85,2022-07-23 00:09:38.991000+02:00
11,21.95,2022-07-23 00:26:11.918000+02:00
12,21.9,2022-07-23 00:42:44.750000+02:00
13,21.9,2022-07-23 00:59:17.444000+02:00
14,21.8,2022-07-23 01:15:50.200000+02:00
15,21.9,2022-07-23 01:32:23.185000+02:00
16,21.7,2022-07-23 01:48:56.189000+02:00
17,21.9,2022-07-23 02:05:29.102000+02:00
18,21.85,2022-07-23 02:22:02.060000+02:00
19,21.9,2022-07-23 02:38:34.847000+02:00
20,21.85,2022-07-23 02:55:07.451000+02:00
21,21.9,2022-07-23 03:11:39.897000+02:00
22,21.9,2022-07-23 03:28:12.534000+02:00
23,21.9,2022-07-23 03:44:45.073000+02:00
24,21.95,2022-07-23 04:01:17.622000+02:00
25,21.95,2022-07-23 04:17:50.132000+02:00
26,21.9,2022-07-23 04:34:22.354000+02:00
27,21.95,2022-07-23 04:50:54.757000+02:00
28,21.9,2022-07-23 05:07:26.971000+02:00
29,21.85,2022-07-23 05:23:59.113000+02:00
30,22.1,2022-07-23 05:40:31.843000+02:00
31,21.9,2022-07-23 05:57:04.541000+02:00
32,21.85,2022-07-23 06:13:37.465000+02:00
33,21.85,2022-07-23 06:30:10.352000+02:00
34,21.85,2022-07-23 06:46:43.562000+02:00
35,21.7,2022-07-23 07:03:16.520000+02:00
36,21.8,2022-07-23 07:19:49.634000+02:00
37,21.75,2022-07-23 07:36:22.730000+02:00
38,21.7,2022-07-23 07:52:55.817000+02:00
39,21.75,2022-07-23 08:09:28.987000+02:00
40,21.8,2022-07-23 08:26:01.897000+02:00
41,21.8,2022-07-23 08:42:34.913000+02:00
42,21.85,2022-07-23 08:59:08.138000+02:00
43,21.9,2022-07-23 09:15:41.345000+02:00
44,21.7,2022-07-23 09:32:14.797000+02:00
45,21.7,2022-07-23 09:48:48.081000+02:00
46,21.65,2022-07-23 10:05:21.155000+02:00
47,21.65,2022-07-23 10:21:54.521000+02:00
48,21.65,2022-07-23 10:38:28.257000+02:00
49,21.8,2022-07-23 10:55:01.879000+02:00
50,22.0,2022-07-23 11:11:34.960000+02:00
51,21.9,2022-07-23 11:28:07.788000+02:00
52,21.9,2022-07-23 11:44:40.795000+02:00
53,22.0,2022-07-23 12:01:13.925000+02:00
54,21.7,2022-07-23 12:17:47.362000+02:00
55,21.5,2022-07-23 12:34:21.668000+02:00
56,21.5,2022-07-23 12:50:55.710000+02:00
57,21.75,2022-07-23 13:07:29.520000+02:00
58,21.8,2022-07-23 13:24:02.497000+02:00
59,21.95,2022-07-23 13:40:35.035000+02:00
60,22.05,2022-07-23 13:57:07.461000+02:00
61,21.95,2022-07-23 14:13:39.857000+02:00
62,21.95,2022-07-23 14:30:12.483000+02:00
63,22.0,2022-07-23 14:46:45.015000+02:00
64,20.95,2022-07-23 15:03:18.738000+02:00
65,21.35,2022-07-23 15:19:53.681000+02:00
66,21.35,2022-07-23 15:36:28.290000+02:00
67,21.45,2022-07-23 15:53:02.784000+02:00
68,21.5,2022-07-23 16:09:36.518000+02:00
69,21.15,2022-07-23 16:26:10.263000+02:00
70,21.35,2022-07-23 16:42:45.007000+02:00
71,21.15,2022-07-23 16:59:19.639000+02:00
72,21.4,2022-07-23 17:15:54.165000+02:00
73,21.4,2022-07-23 17:32:28.424000+02:00
74,21.4,2022-07-23 17:49:02.546000+02:00
75,21.35,2022-07-23 18:05:36.994000+02:00
76,21.4,2022-07-23 18:22:11.268000+02:00
77,21.25,2022-07-23 18:38:45.945000+02:00
78,21.45,2022-07-23 18:55:20.106000+02:00
79,21.3,2022-07-23 19:11:54.013000+02:00
80,21.4,2022-07-23 19:28:28.327000+02:00
81,21.4,2022-07-23 19:45:02.478000+02:00
82,21.65,2022-07-23 20:01:36.520000+02:00
83,21.6,2022-07-23 20:18:10.788000+02:00
84,21.65,2022-07-23 20:34:44.705000+02:00
85,21.0,2022-07-23 20:51:19.241000+02:00
86,20.75,2022-07-23 21:07:55.261000+02:00
0,21.05,2022-07-23 21:22:28.717000+02:00
1,21.05,2022-07-23 21:37:01.404000+02:00
2,21.15,2022-07-23 21:53:36.428000+02:00
3,21.15,2022-07-23 22:10:11.607000+02:00
4,21.2,2022-07-23 22:26:46.808000+02:00
5,21.25,2022-07-23 22:43:21.821000+02:00
6,21.3,2022-07-23 22:59:56.708000+02:00
7,21.3,2022-07-23 23:16:31.631000+02:00
8,21.35,2022-07-23 23:33:06.613000+02:00
9,21.35,2022-07-23 23:49:41.743000+02:00
10,21.3,2022-07-24 00:06:16.545000+02:00
11,21.3,2022-07-24 00:22:51.269000+02:00
12,21.25,2022-07-24 00:39:25.928000+02:00
13,21.25,2022-07-24 00:56:00.436000+02:00
14,21.35,2022-07-24 01:12:35.049000+02:00
15,21.35,2022-07-24 01:29:09.694000+02:00
16,21.3,2022-07-24 01:45:44.208000+02:00
17,21.3,2022-07-24 02:00:16.186000+02:00
18,21.25,2022-07-24 02:14:48.005000+02:00
19,21.35,2022-07-24 02:29:19.983000+02:00
20,21.3,2022-07-24 02:43:52.077000+02:00
21,21.2,2022-07-24 02:58:24.212000+02:00
22,21.25,2022-07-24 03:12:56.227000+02:00
23,21.2,2022-07-24 03:27:28.504000+02:00
24,21.25,2022-07-24 03:42:00.780000+02:00
25,21.2,2022-07-24 03:56:32.938000+02:00
26,21.15,2022-07-24 04:11:04.874000+02:00
27,21.15,2022-07-24 04:25:36.925000+02:00
28,21.2,2022-07-24 04:40:08.860000+02:00
29,21.1,2022-07-24 04:54:41.388000+02:00
30,21.15,2022-07-24 05:11:16.318000+02:00
31,21.1,2022-07-24 05:25:48.708000+02:00
32,21.05,2022-07-24 05:40:21.031000+02:00
33,21.05,2022-07-24 05:54:53.051000+02:00
34,21.05,2022-07-24 06:09:25.374000+02:00
35,21.05,2022-07-24 06:23:57.786000+02:00
36,21.1,2022-07-24 06:38:30.119000+02:00
37,21.05,2022-07-24 06:53:02.491000+02:00
38,21.1,2022-07-24 07:07:34.734000+02:00
39,21.05,2022-07-24 07:22:07.251000+02:00
40,21.15,2022-07-24 07:38:41.704000+02:00
41,21.0,2022-07-24 07:55:17.069000+02:00
42,20.95,2022-07-24 08:11:52.757000+02:00
43,21.0,2022-07-24 08:28:28.837000+02:00
44,21.0,2022-07-24 08:45:04.778000+02:00
45,20.95,2022-07-24 09:01:40.547000+02:00
46,20.9,2022-07-24 09:18:16.602000+02:00
47,20.9,2022-07-24 09:34:52.524000+02:00
48,20.9,2022-07-24 09:51:28.497000+02:00
49,20.85,2022-07-24 10:08:04.171000+02:00
50,20.8,2022-07-24 10:24:40.014000+02:00
51,20.85,2022-07-24 10:39:13.009000+02:00
52,20.9,2022-07-24 10:53:46.197000+02:00
53,20.9,2022-07-24 11:08:19.580000+02:00
54,20.9,2022-07-24 11:22:52.886000+02:00
55,20.8,2022-07-24 11:37:26.163000+02:00
56,20.85,2022-07-24 11:51:59.400000+02:00
57,20.75,2022-07-24 12:06:32.367000+02:00
58,20.85,2022-07-24 12:21:05.372000+02:00
59,20.85,2022-07-24 12:35:38.517000+02:00
60,20.8,2022-07-24 12:50:11.506000+02:00
61,20.75,2022-07-24 13:04:44.646000+02:00
62,20.85,2022-07-24 13:19:17.814000+02:00
63,20.8,2022-07-24 13:33:50.817000+02:00
64,20.85,2022-07-24 13:48:23.931000+02:00
65,20.9,2022-07-24 14:02:57.275000+02:00
66,20.75,2022-07-24 14:17:30.631000+02:00
67,20.8,2022-07-24 14:32:03.988000+02:00
68,20.8,2022-07-24 14:46:37.213000+02:00
69,20.85,2022-07-24 15:01:10.250000+02:00
70,20.9,2022-07-24 15:15:43.566000+02:00
71,20.9,2022-07-24 15:30:16.862000+02:00
72,20.85,2022-07-24 15:44:49.939000+02:00
73,20.9,2022-07-24 16:01:25.671000+02:00
74,20.8,2022-07-24 16:18:01.349000+02:00
75,20.9,2022-07-24 16:34:37.066000+02:00
76,20.9,2022-07-24 16:51:12.907000+02:00
77,20.85,2022-07-24 17:07:48.605000+02:00
78,21.05,2022-07-24 17:24:24.326000+02:00
79,20.9,2022-07-24 17:41:00.083000+02:00
80,20.95,2022-07-24 17:55:32.937000+02:00
81,20.9,2022-07-24 18:10:05.715000+02:00
82,21.0,2022-07-24 18:26:40.456000+02:00
83,21.15,2022-07-24 18:43:15.885000+02:00
84,21.05,2022-07-24 18:59:51.305000+02:00
85,21.05,2022-07-24 19:14:23.652000+02:00
86,21.1,2022-07-24 19:28:55.952000+02:00
87,21.1,2022-07-24 19:43:28.497000+02:00
88,21.1,2022-07-24 19:58:00.652000+02:00
89,21.2,2022-07-24 20:12:32.700000+02:00
90,21.15,2022-07-24 20:27:04.824000+02:00
91,21.05,2022-07-24 20:41:37.061000+02:00
92,21.1,2022-07-24 20:56:09.125000+02:00
93,21.15,2022-07-24 21:10:41.268000+02:00
0,21.25,2022-07-24 21:25:13.283000+02:00
1,21.1,2022-07-24 21:39:45.292000+02:00
2,21.15,2022-07-24 21:54:17.480000+02:00
3,21.15,2022-07-24 22:08:49.415000+02:00
4,21.15,2022-07-24 22:23:21.661000+02:00
5,21.15,2022-07-24 22:37:54.116000+02:00
6,21.15,2022-07-24 22:52:26.524000+02:00
7,21.1,2022-07-24 23:06:58.825000+02:00
8,21.1,2022-07-24 23:21:30.884000+02:00
9,21.1,2022-07-24 23:36:03.035000+02:00
10,21.1,2022-07-24 23:50:35.010000+02:00
11,21.05,2022-07-25 00:05:07.101000+02:00
12,21.05,2022-07-25 00:19:39.282000+02:00
13,21.2,2022-07-25 00:34:11.657000+02:00
14,20.95,2022-07-25 00:48:43.854000+02:00
15,20.95,2022-07-25 01:03:16.421000+02:00
16,20.9,2022-07-25 01:17:48.938000+02:00
17,20.95,2022-07-25 01:32:21.528000+02:00
18,21.0,2022-07-25 01:46:53.920000+02:00
19,20.9,2022-07-25 02:01:26.301000+02:00
20,20.9,2022-07-25 02:15:59.052000+02:00
21,20.9,2022-07-25 02:30:31.797000+02:00
22,20.95,2022-07-25 02:45:04.499000+02:00
23,20.85,2022-07-25 02:59:37.251000+02:00
24,20.8,2022-07-25 03:14:09.896000+02:00
25,20.8,2022-07-25 03:28:42.606000+02:00
26,20.85,2022-07-25 03:43:15.660000+02:00
27,20.8,2022-07-25 03:57:48.761000+02:00
28,20.8,2022-07-25 04:12:21.931000+02:00
29,20.75,2022-07-25 04:26:55.110000+02:00
30,20.75,2022-07-25 04:41:28.576000+02:00
31,20.75,2022-07-25 04:58:04.862000+02:00
32,20.75,2022-07-25 05:12:38.591000+02:00
33,20.8,2022-07-25 05:27:12.254000+02:00
34,20.7,2022-07-25 05:41:46.324000+02:00
35,20.75,2022-07-25 05:56:20.016000+02:00
36,20.7,2022-07-25 06:10:53.672000+02:00
37,20.65,2022-07-25 06:25:27.546000+02:00
38,20.65,2022-07-25 06:40:01.522000+02:00
39,20.6,2022-07-25 06:54:35.336000+02:00
40,20.65,2022-07-25 07:09:09.151000+02:00
41,20.65,2022-07-25 07:23:42.826000+02:00
42,20.6,2022-07-25 07:38:16.558000+02:00
43,20.65,2022-07-25 07:52:50.480000+02:00
44,20.55,2022-07-25 08:07:24.453000+02:00
45,20.55,2022-07-25 08:21:58.441000+02:00
46,20.6,2022-07-25 08:36:32.244000+02:00
47,20.65,2022-07-25 08:51:06.136000+02:00
48,20.55,2022-07-25 09:05:40.217000+02:00
49,20.55,2022-07-25 09:20:14.124000+02:00
50,20.65,2022-07-25 09:34:48.142000+02:00
51,20.65,2022-07-25 09:49:22.196000+02:00
52,20.65,2022-07-25 10:03:56.214000+02:00
53,20.8,2022-07-25 10:18:30.171000+02:00
54,20.7,2022-07-25 10:33:04.206000+02:00
55,20.75,2022-07-25 10:49:40.528000+02:00
56,20.75,2022-07-25 11:04:14.401000+02:00
57,20.75,2022-07-25 11:18:47.766000+02:00
58,20.8,2022-07-25 11:33:20.712000+02:00
59,20.8,2022-07-25 11:47:53.792000+02:00
60,20.8,2022-07-25 12:02:26.679000+02:00
61,20.9,2022-07-25 12:16:59.705000+02:00
62,20.8,2022-07-25 12:31:32.674000+02:00
63,20.85,2022-07-25 12:48:08.368000+02:00
64,20.85,2022-07-25 13:04:44.390000+02:00
65,20.9,2022-07-25 13:21:20.055000+02:00
66,20.85,2022-07-25 13:35:52.943000+02:00
67,20.9,2022-07-25 13:50:25.594000+02:00
68,21.05,2022-07-25 14:04:57.966000+02:00
69,20.95,2022-07-25 14:19:30.238000+02:00
70,21.0,2022-07-25 14:34:02.369000+02:00
71,21.05,2022-07-25 14:48:34.499000+02:00
72,21.1,2022-07-25 15:03:06.709000+02:00
73,21.2,2022-07-25 15:17:38.751000+02:00
74,21.1,2022-07-25 15:32:10.715000+02:00
75,21.15,2022-07-25 15:46:42.728000+02:00
76,21.2,2022-07-25 16:01:14.846000+02:00
77,21.3,2022-07-25 16:15:46.720000+02:00
78,21.3,2022-07-25 16:30:18.770000+02:00
79,21.3,2022-07-25 16:44:50.504000+02:00
80,21.4,2022-07-25 16:59:22.141000+02:00
81,21.4,2022-07-25 17:13:53.537000+02:00
82,21.45,2022-07-25 17:28:24.998000+02:00
83,21.4,2022-07-25 17:42:56.227000+02:00
84,21.4,2022-07-25 17:59:29.474000+02:00
85,21.55,2022-07-25 18:16:02.974000+02:00
86,21.6,2022-07-25 18:32:36.389000+02:00
87,21.6,2022-07-25 18:49:09.736000+02:00
88,21.65,2022-07-25 19:05:42.914000+02:00
89,21.55,2022-07-25 19:22:15.983000+02:00
90,21.75,2022-07-25 19:38:48.765000+02:00
91,21.65,2022-07-25 19:55:21.318000+02:00
92,21.75,2022-07-25 20:11:54.342000+02:00
93,21.8,2022-07-25 20:26:24.652000+02:00
94,21.75,2022-07-25 20:40:54.696000+02:00
95,21.75,2022-07-25 20:55:24.680000+02:00
0,21.85,2022-07-25 21:11:56.569000+02:00
1,21.8,2022-07-25 21:28:28.897000+02:00
2,21.8,2022-07-25 21:45:01.230000+02:00
3,21.9,2022-07-25 22:01:33.617000+02:00
4,21.85,2022-07-25 22:18:06.058000+02:00
5,21.8,2022-07-25 22:34:38.231000+02:00
6,21.8,2022-07-25 22:51:10.408000+02:00
7,21.9,2022-07-25 23:07:42.907000+02:00
8,21.8,2022-07-25 23:24:15.354000+02:00
9,21.85,2022-07-25 23:40:48.052000+02:00
10,21.8,2022-07-25 23:57:20.803000+02:00
11,21.85,2022-07-26 00:13:53.506000+02:00
12,21.85,2022-07-26 00:30:26.166000+02:00
13,21.9,2022-07-26 00:46:58.878000+02:00
14,21.7,2022-07-26 01:03:31.726000+02:00
15,21.8,2022-07-26 01:18:02.102000+02:00
16,21.7,2022-07-26 01:32:32.454000+02:00
17,21.6,2022-07-26 01:47:02.916000+02:00
18,21.65,2022-07-26 02:01:33.528000+02:00
19,21.65,2022-07-26 02:16:04.092000+02:00
20,21.7,2022-07-26 02:30:34.635000+02:00
21,21.55,2022-07-26 02:45:05.303000+02:00
22,21.55,2022-07-26 02:59:36.222000+02:00
23,21.65,2022-07-26 03:14:06.893000+02:00
24,21.55,2022-07-26 03:28:37.916000+02:00
25,21.5,2022-07-26 03:45:11.049000+02:00
26,21.55,2022-07-26 03:59:42.467000+02:00
27,21.4,2022-07-26 04:14:14.080000+02:00
28,21.55,2022-07-26 04:28:44.341000+02:00
29,21.55,2022-07-26 04:43:15.079000+02:00
30,21.45,2022-07-26 04:57:45.872000+02:00
31,21.55,2022-07-26 05:12:16.807000+02:00
32,21.55,2022-07-26 05:26:47.678000+02:00
33,21.5,2022-07-26 05:41:18.511000+02:00
34,21.55,2022-07-26 05:55:49.501000+02:00
35,21.5,2022-07-26 06:12:22.808000+02:00
36,21.5,2022-07-26 06:28:56.607000+02:00
37,21.4,2022-07-26 06:45:30.457000+02:00
38,21.45,2022-07-26 07:02:04.099000+02:00
39,21.45,2022-07-26 07:18:37.837000+02:00
40,21.45,2022-07-26 07:33:09.160000+02:00
41,21.35,2022-07-26 07:47:40.413000+02:00
42,21.4,2022-07-26 08:04:13.987000+02:00
43,21.4,2022-07-26 08:20:48.058000+02:00
44,21.35,2022-07-26 08:37:22.120000+02:00
45,21.4,2022-07-26 08:53:56.389000+02:00
46,21.4,2022-07-26 09:10:30.799000+02:00
47,21.4,2022-07-26 09:27:05.270000+02:00
48,21.3,2022-07-26 09:43:39.469000+02:00
49,21.45,2022-07-26 10:00:13.493000+02:00
50,21.3,2022-07-26 10:16:47.671000+02:00
51,21.4,2022-07-26 10:33:22.201000+02:00
52,21.35,2022-07-26 10:49:56.652000+02:00
53,21.35,2022-07-26 11:06:30.913000+02:00
54,21.3,2022-07-26 11:21:02.600000+02:00
55,21.3,2022-07-26 11:35:34.006000+02:00
56,21.3,2022-07-26 11:50:05.360000+02:00
57,21.35,2022-07-26 12:04:36.885000+02:00
58,21.25,2022-07-26 12:19:08.357000+02:00
59,21.25,2022-07-26 12:33:39.850000+02:00
60,21.25,2022-07-26 12:48:11.444000+02:00
61,21.25,2022-07-26 13:02:42.933000+02:00
62,21.25,2022-07-26 13:17:14.474000+02:00
63,21.3,2022-07-26 13:31:46.191000+02:00
64,21.2,2022-07-26 13:46:17.973000+02:00
65,21.3,2022-07-26 14:00:49.700000+02:00
66,21.25,2022-07-26 14:15:21.430000+02:00
67,21.25,2022-07-26 14:29:53.475000+02:00
68,21.1,2022-07-26 14:44:25.473000+02:00
69,21.15,2022-07-26 14:58:57.636000+02:00
70,21.1,2022-07-26 15:13:29.732000+02:00
71,21.15,2022-07-26 15:28:01.883000+02:00
72,21.05,2022-07-26 15:42:33.929000+02:00
73,21.35,2022-07-26 15:57:05.810000+02:00
74,21.45,2022-07-26 16:11:37.345000+02:00
75,21.6,2022-07-26 16:28:10.518000+02:00
76,21.9,2022-07-26 16:44:42.865000+02:00
77,22.2,2022-07-26 17:01:14.255000+02:00
78,22.45,2022-07-26 17:17:44.863000+02:00
79,22.75,2022-07-26 17:34:14.555000+02:00
80,22.85,2022-07-26 17:50:43.144000+02:00
81,23.1,2022-07-26 18:07:11.315000+02:00
82,23.4,2022-07-26 18:23:38.914000+02:00
83,23.55,2022-07-26 18:40:05.620000+02:00
84,23.75,2022-07-26 18:56:31.529000+02:00
85,23.9,2022-07-26 19:12:56.910000+02:00
86,24.05,2022-07-26 19:29:21.694000+02:00
87,24.1,2022-07-26 19:45:45.137000+02:00
88,24.35,2022-07-26 20:02:09.008000+02:00
89,24.5,2022-07-26 20:18:32.350000+02:00
90,24.75,2022-07-26 20:34:54.846000+02:00
91,24.9,2022-07-26 20:51:16.704000+02:00
92,25.05,2022-07-26 21:07:38.120000+02:00
0,25.1,2022-07-26 21:23:58.968000+02:00
1,24.95,2022-07-26 21:40:20.210000+02:00
2,25.05,2022-07-26 21:56:41.435000+02:00
3,25.15,2022-07-26 22:13:02.625000+02:00
4,25.15,2022-07-26 22:29:23.406000+02:00
5,25.1,2022-07-26 22:45:44.232000+02:00
6,25.15,2022-07-26 23:02:05.147000+02:00
7,25.3,2022-07-26 23:18:25.692000+02:00
8,25.15,2022-07-26 23:34:46.498000+02:00
9,25.25,2022-07-26 23:51:07.376000+02:00
10,25.3,2022-07-27 00:07:27.872000+02:00
11,25.15,2022-07-27 00:23:48.287000+02:00
12,25.2,2022-07-27 00:40:09.015000+02:00
13,25.3,2022-07-27 00:56:29.319000+02:00
14,25.3,2022-07-27 01:12:49.615000+02:00
15,25.2,2022-07-27 01:29:10.127000+02:00
16,25.25,2022-07-27 01:45:30.638000+02:00
17,25.3,2022-07-27 02:01:51.059000+02:00
18,25.25,2022-07-27 02:18:11.103000+02:00
19,25.2,2022-07-27 02:34:31.499000+02:00
20,25.3,2022-07-27 02:50:51.796000+02:00
21,25.25,2022-07-27 03:07:11.823000+02:00
22,25.2,2022-07-27 03:23:32.165000+02:00
23,25.3,2022-07-27 03:39:52.529000+02:00
24,25.3,2022-07-27 03:56:12.939000+02:00
25,25.25,2022-07-27 04:12:33.297000+02:00
26,25.2,2022-07-27 04:28:53.936000+02:00
27,25.3,2022-07-27 04:45:14.502000+02:00
