"WindPower";"PVPower"
"R20252";666.012;0
"R20253";556.168;0
"R20254";558.483;0
"R20255";555.963;0
"R20256";481.416;0
"R20257";463.678;0
"R20258";412.632;0
"R20259";354.532;0
"R20260";277.104;0
"R20261";230.608;19.112
"R20262";229.062;72.575
"R20263";304.819;166.765
"R20264";386.656;187.685
"R20265";511.225;256.708
"R20266";587.549;395.175
"R20267";587.584;434.949
"R20268";538.575;403.303
"R20269";486.823;365.1
"R20270";444.46;289.804
"R20271";406.736;235.294
"R20272";346.528;192.332
"R20273";355.252;291.132
"R20274";436.007;252.734
"R20275";676.351;78.1
"R20276";902.066;0
"R20277";846.677;0
"R20278";778.434;0
"R20279";727.223;0
"R20280";624.186;0
"R20281";513.384;0
"R20282";500.626;0
"R20283";475.626;0
"R20284";386.105;0
"R20285";337.166;169.349
"R20286";170.043;427.54
"R20287";97.979;635.926
"R20288";227.585;745.317
"R20289";207.523;813.573
"R20290";193.087;848.589
"R20291";223.105;849.285
"R20292";261.383;800.815
"R20293";288.039;748.967
"R20294";302.371;689.76
"R20295";289.339;621.697
"R20296";247.6;420.997
"R20297";227.349;280.823
"R20298";251.982;109.212
"R20299";316.26;19.443
"R20300";344.82;0
"R20301";361.621;0
"R20302";365.835;0
"R20303";358.415;0
"R20304";346.364;0
"R20305";328.818;0
"R20306";318.09;0
"R20307";321.437;0
"R20308";300.97;0
"R20309";243.952;76.031
"R20310";89.231;272.445
"R20311";30.872;499.637
"R20312";16.26;637.535
"R20313";46.461;707.924
"R20314";76.132;724.765
"R20315";110.094;714.807
"R20316";159.112;660.05
"R20317";218.045;627.075
"R20318";279.747;565.436
"R20319";333.658;447.694
"R20320";368.373;320.012
"R20321";385.516;188.253
"R20322";398.06;106.119
"R20323";423.501;24.067
"R20324";403.945;0
"R20325";322.316;0
"R20326";217.699;0
"R20327";153.06;0
"R20328";98.914;0
"R20329";70.031;0
"R20330";55.37;0
"R20331";50.818;0
"R20332";43.441;0
"R20333";38.952;4.338
"R20334";55.241;36.269
"R20335";68.418;98.796
"R20336";74.864;205.434
"R20337";83.678;421.685
"R20338";94.45;524.645
"R20339";117.146;553.364
"R20340";142.156;514.654
"R20341";150.317;448.027
"R20342";137.848;349.553
"R20343";114.506;259.944
"R20344";84.646;190.133
"R20345";57.903;139.716
"R20346";67.965;69.59
"R20347";97.015;17.349
"R20348";122.111;0
"R20349";115.076;0
"R20350";96.599;0
"R20351";81.665;0
"R20352";67.378;0
"R20353";50.987;0
"R20354";54.094;0
"R20355";67.404;0
"R20356";79.728;0
"R20357";84.273;9.399
"R20358";48.44;31.228
"R20359";35.455;56.636
"R20360";28.68;112.359
"R20361";25.156;170.992
"R20362";23.069;272.7
"R20363";28.767;347.9
"R20364";46.257;475.206
"R20365";67.743;465.503
"R20366";79.006;413.568
"R20367";81.835;367.734
"R20368";86.593;263.651
"R20369";95.365;180.557
"R20370";101.224;97.347
"R20371";129.428;23.068
"R20372";185.627;0
"R20373";222.499;0
"R20374";194.236;0
"R20375";108.116;0
"R20376";33.691;0
"R20377";5.414;0
"R20378";14.81;0
"R20379";50.368;0
"R20380";82.646;5.99
"R20381";115.657;141.539
"R20382";61.649;240.199
"R20383";22.8;452.259
"R20384";5.302;613.241
"R20385";4.092;684.38
"R20386";9.902;665.297
"R20387";13.16;690.669
"R20388";21.177;666.216
"R20389";40.664;705.552
"R20390";37.673;701.294
"R20391";40.935;635.526
"R20392";27.624;478.531
"R20393";9.865;243.759
"R20394";16.06;90.391
"R20395";46.523;22.436
"R20396";90.335;0
"R20397";124.833;0
"R20398";172.323;0
"R20399";271.264;0
"R20400";341.782;0
"R20401";427.293;0
"R20402";573.395;0
"R20403";493.985;0
"R20404";478.679;2.733
"R20405";324.45;61.95
"R20406";198.665;117.453
"R20407";209.613;240.936
"R20408";244.544;337.45
"R20409";289.193;414.359
"R20410";364.259;486.96
"R20411";461.438;524.62
"R20412";522.832;412.488
"R20413";589.43;277.215
"R20414";629.061;183.606
"R20415";721.527;104.461
"R20416";962.899;53.77
"R20417";1111.636;23.913
"R20418";1136.906;6.984
"R20419";995.959;0
"R20420";908.591;0
"R20421";957.389;0
"R20422";957.303;0
"R20423";963.129;0
"R20424";1007.47;0
"R20425";1031.592;0
"R20426";1012.834;0
"R20427";908.675;0
"R20428";827.449;0
"R20429";666.506;10.533
"R20430";582.258;38.824
"R20431";577.776;74.643
"R20432";497.419;111.635
"R20433";465.887;124.019
"R20434";411.348;137.297
"R20435";356.655;172.062
"R20436";299.727;214.584
"R20437";269.336;217.866
"R20438";245.429;179.231
"R20439";210.305;129.317
"R20440";143.422;84.936
"R20441";80.961;50.046
"R20442";72.947;21.639
"R20443";122.743;2.263
"R20444";175.323;0
"R20445";173.728;0
"R20446";147.486;0
"R20447";104.546;0
"R20448";70.695;0
"R20449";56.22;0
"R20450";37.547;0
"R20451";25.911;0
"R20452";24.889;0
"R20453";42.206;35.735
"R20454";75.586;120.83
"R20455";153.624;233
"R20456";274.312;344.707
"R20457";409.514;573.407
"R20458";555.816;686.488
"R20459";704.77;760.74
"R20460";901.254;789.257
"R20461";1111.896;771.504
"R20462";1244.821;731.451
"R20463";1271.034;637.511
"R20464";1155.436;496.958
"R20465";998.003;525.479
"R20466";843.861;417.447
"R20467";820.052;167.35
"R20468";776.659;0
"R20469";752.495;0
"R20470";705.94;0
"R20471";597.273;0
"R20472";631.829;0
"R20473";673.536;0
"R20474";676.605;0
"R20475";681.479;0
"R20476";651.832;2.235
"R20477";556.127;42.245
"R20478";533.569;106.586
"R20479";508.522;165.544
"R20480";557.625;163.145
"R20481";692.197;161.455
"R20482";668.298;181.209
"R20483";571.956;187.678
"R20484";438.805;172.383
"R20485";304.516;152.229
"R20486";254.816;184.703
"R20487";275.702;213.937
"R20488";329.231;223.248
"R20489";356.688;237.715
"R20490";475.828;165.825
"R20491";743.564;71.114
"R20492";867.721;0
"R20493";766.781;0
"R20494";715.36;0
"R20495";677.562;0
"R20496";618.732;0
"R20497";502.001;0
"R20498";401.654;0
"R20499";324.894;0
"R20500";291.999;2.528
"R20501";195.956;26.449
"R20502";68.514;56.602
"R20503";22.036;104.642
"R20504";33.928;172.606
"R20505";113.406;309.175
"R20506";204.167;563.881
"R20507";263.233;714.222
"R20508";321.752;739.961
"R20509";410.933;686.992
"R20510";501.155;397.14
"R20511";587.623;313.876
"R20512";678.063;373.132
"R20513";663.142;351.489
"R20514";601.281;258.402
"R20515";609.872;100.395
"R20516";645.262;0
"R20517";561.958;0
"R20518";465.098;0
"R20519";401.89;0
"R20520";383.362;0
"R20521";299.695;0
"R20522";244.652;0
"R20523";185.634;0
"R20524";148.375;6.203
"R20525";113.787;60.342
"R20526";81.491;165.978
"R20527";54.351;389.984
"R20528";52.026;608.949
"R20529";95.949;787.719
"R20530";177.493;799.754
"R20531";266.847;782.18
"R20532";357.756;736.621
"R20533";459.551;732.71
"R20534";540.075;696.13
"R20535";587.65;478.134
"R20536";650.345;404.217
"R20537";686.899;406.277
"R20538";588.33;430.995
"R20539";604.955;179.301
"R20540";628.042;0.388
"R20541";537.37;0
"R20542";447.049;0
"R20543";391.338;0
"R20544";376.83;0
"R20545";357.724;0
"R20546";319.495;0
"R20547";357.681;0
"R20548";366.137;3.677
"R20549";295.459;48.585
"R20550";288.022;187.127
"R20551";373.882;547.052
"R20552";370.224;711.077
"R20553";412.135;679.858
"R20554";437.622;789.369
"R20555";423.005;803.089
"R20556";446.124;716.007
"R20557";450.478;608.413
"R20558";404.902;415.044
"R20559";415.361;443.916
"R20560";446.094;500.311
"R20561";442.968;491.083
"R20562";454.64;420.881
"R20563";519.817;170.972
"R20564";593.149;1.194
"R20565";555.939;0
"R20566";465.882;0
"R20567";434.622;0
"R20568";401.656;0
"R20569";338.068;0
"R20570";353.716;0
"R20571";426.202;0
"R20572";396.632;19.231
"R20573";340.329;68.637
"R20574";264.494;433.665
"R20575";327.973;704.469
"R20576";358.979;768.993
"R20577";370.941;797.925
"R20578";359.719;812.057
"R20579";331.492;816.058
"R20580";295.288;808.245
"R20581";282.98;728.627
"R20582";293.891;501.507
"R20583";365.136;345.666
"R20584";425.081;214.775
"R20585";456.25;108.066
"R20586";471.606;62.737
"R20587";468.15;52.827
"R20588";496.771;0
"R20589";465.895;0
"R20590";434.744;0
"R20591";389.971;0
"R20592";379.982;0
"R20593";409.797;0
"R20594";405.794;0
"R20595";352.947;0
"R20596";328.38;33.603
"R20597";192.799;139.355
"R20598";100.716;271.161
"R20599";127.059;404.233
"R20600";158.602;472.832
"R20601";270.797;578.63
"R20602";366.471;675.585
"R20603";461.356;732.826
"R20604";539.337;758.434
"R20605";602.441;765.787
"R20606";650.345;770.475
"R20607";661.401;761.056
"R20608";582.74;731.936
"R20609";457.57;673.26
"R20610";410.262;548.231
"R20611";475.332;293.921
"R20612";439.381;8.961
"R20613";369.071;0
"R20614";327.979;0
"R20615";335.577;0
"R20616";397.232;0
"R20617";489.469;0
"R20618";531.127;0
"R20619";501.921;0
"R20620";442.17;142.7
"R20621";376.672;447.819
"R20622";133.111;641.899
"R20623";135.195;741.366
"R20624";268.247;789.799
"R20625";398.75;815.653
"R20626";518.159;827.571
"R20627";626.706;831.054
"R20628";738.161;828.224
"R20629";827.527;819.623
"R20630";858.356;805.811
"R20631";797.275;781.27
"R20632";659.274;739.176
"R20633";526.11;666.699
"R20634";566.934;531.183
"R20635";757.806;257.619
"R20636";844.566;11.775
"R20637";774.542;0
"R20638";682.882;0
"R20639";689.507;0
"R20640";688.576;0
"R20641";570.103;0
"R20642";622.389;0
"R20643";606.857;0
"R20644";522.768;97.748
"R20645";318.915;322.69
"R20646";208.599;546.426
"R20647";246.063;690.059
"R20648";350.871;774.278
"R20649";508.235;807.471
"R20650";675.189;822.04
"R20651";840.325;825.425
"R20652";982.181;818.871
"R20653";1069.729;778.08
"R20654";1064.297;717.056
"R20655";1013.898;667.206
"R20656";1031.586;600.625
"R20657";1003.819;289.122
"R20658";932.586;85.132
"R20659";772.841;25.487
"R20660";706.553;1.09
"R20661";563.521;0
"R20662";486.56;0
"R20663";418.25;0
"R20664";362.739;0
"R20665";268.609;0
"R20666";167.054;0
"R20667";115.544;0
"R20668";85.314;0.511
"R20669";49.676;20.767
"R20670";22.499;71.868
"R20671";66.447;152.441
"R20672";103.942;135.57
"R20673";92.001;165.849
"R20674";80.095;208.445
"R20675";72.498;264.864
"R20676";75.958;347.931
"R20677";73.478;431.601
"R20678";76.322;412.093
"R20679";62.048;286.052
"R20680";48.621;244.002
"R20681";33.818;251.826
"R20682";18.267;140.527
"R20683";12.608;64.643
"R20684";16.623;3.974
"R20685";34.293;0
"R20686";60.586;0
"R20687";81.805;0
"R20688";108.133;0
"R20689";140.911;0
"R20690";140.94;0
"R20691";134.13;0
"R20692";124.699;2.241
"R20693";82.793;22.536
"R20694";53.11;64.208
"R20695";42.345;133.92
"R20696";25.048;200.439
"R20697";8.75;420.578
"R20698";4.031;548.658
"R20699";12.488;721.669
"R20700";37.601;756.056
"R20701";59.915;772.862
"R20702";93.313;755.085
"R20703";129.439;736.135
"R20704";154.343;679.426
"R20705";168.203;550.765
"R20706";185.649;344.961
"R20707";223.115;181.191
"R20708";185.614;12.827
"R20709";124.419;0
"R20710";60.382;0
"R20711";21.19;0
"R20712";7.893;0
"R20713";26.009;0
"R20714";92.225;0
"R20715";216.883;0
"R20716";373.019;7.706
"R20717";427.263;40.106
"R20718";306.285;102.463
"R20719";188.939;200.653
"R20720";192.77;367.871
"R20721";235.399;460.12
"R20722";328.193;543.058
"R20723";442.614;651.326
"R20724";512.6;595.092
"R20725";523.974;521.213
"R20726";477.884;459.992
"R20727";374.388;354.264
"R20728";274.531;313.646
"R20729";268.903;323.13
"R20730";298.854;334.724
"R20731";307.322;172.504
"R20732";309.126;14.652
"R20733";308.047;0
"R20734";317.106;0
"R20735";362.487;0
"R20736";378.75;0
"R20737";377.375;0
"R20738";373.213;0
"R20739";380.246;0
"R20740";376.499;110.929
"R20741";235.339;388.386
"R20742";89.521;584.867
"R20743";76.613;691.512
"R20744";103.961;749.06
"R20745";153.053;781.607
"R20746";190.456;800.542
"R20747";206.793;808.858
"R20748";211.993;810.942
"R20749";204.719;806.553
"R20750";185.943;795.35
"R20751";155.045;774.438
"R20752";122.44;735.8
"R20753";108.056;662.459
"R20754";81.963;540.686
"R20755";61.704;314.436
"R20756";53.424;44.688
"R20757";41.119;0
"R20758";30.481;0
"R20759";23.541;0
"R20760";20.11;0
"R20761";29.578;0
"R20762";57.187;0
"R20763";98.394;0
"R20764";142.169;143.863
"R20765";202.462;433.39
"R20766";134.169;616.387
"R20767";26.033;713.74
"R20768";4.645;761.359
"R20769";10.035;786.24
"R20770";21.646;799.143
"R20771";35.143;804.65
"R20772";49.788;805.062
"R20773";62.483;800.88
"R20774";74.869;789.261
"R20775";84.546;768.102
"R20776";90.086;726.123
"R20777";86.09;653.768
"R20778";85.651;538.353
"R20779";135.92;319.542
"R20780";240.887;52.308
"R20781";361.814;0
"R20782";458.884;0
"R20783";490.953;0
"R20784";490.518;0
"R20785";440.311;0
"R20786";382.1;0
"R20787";325.393;0
"R20788";309.117;150.474
"R20789";326.168;435.915
"R20790";147.705;616.75
"R20791";44.714;711.316
"R20792";72.423;758.305
"R20793";86.476;784.028
"R20794";82.518;796.514
"R20795";68.475;801.346
"R20796";59.896;800.478
"R20797";59.906;794.744
"R20798";67.563;782.633
"R20799";90.78;754.122
"R20800";142.231;680.695
"R20801";239.06;524.434
"R20802";577.836;302.331
"R20803";1050.69;133.253
"R20804";1357.793;16.473
"R20805";1482.129;0
"R20806";1479.641;0
"R20807";1405.123;0
"R20808";1362.958;0
"R20809";1296.778;0
"R20810";1241.566;0
"R20811";1127.404;0
"R20812";1013.084;13.103
"R20813";1003.87;62.194
"R20814";1045.249;139.679
"R20815";1075.149;228.587
"R20816";1043.424;334.25
"R20817";987.087;406.486
"R20818";878.477;549.505
"R20819";768.362;732.909
"R20820";672.589;798.189
"R20821";599.971;827.7
"R20822";554.427;814.942
"R20823";533.307;790.887
"R20824";502.648;744.184
"R20825";403.266;659.151
"R20826";339.709;530.295
"R20827";389.296;326.662
"R20828";490.567;72.074
"R20829";564.544;0
"R20830";694.674;0
"R20831";827.811;0
"R20832";752.237;0
"R20833";776.646;0
"R20834";757.657;0
"R20835";706.202;0
"R20836";555.736;204.205
"R20837";315.493;523.587
"R20838";353.733;692.935
"R20839";357.611;778.362
"R20840";246.662;823.276
"R20841";175.382;846.851
"R20842";130.389;857.642
"R20843";94.664;859.847
"R20844";63.452;856.989
"R20845";36.884;850.147
"R20846";17.325;837.578
"R20847";11.117;817.175
"R20848";25.846;782.699
"R20849";72.744;720.992
"R20850";85.224;608.799
"R20851";196.311;398.633
"R20852";359.365;109.84
"R20853";497.514;0
"R20854";612.021;0
"R20855";527.288;0
"R20856";337.547;0
"R20857";206.791;0
"R20858";139.903;0
"R20859";111.331;0
"R20860";91.422;188.105
"R20861";73.807;474.14
"R20862";21.65;643.422
"R20863";49.306;721.114
"R20864";106.124;751.114
"R20865";169.981;767.611
"R20866";264.349;789.599
"R20867";384.245;808.975
"R20868";505.735;819.13
"R20869";609.84;826.054
"R20870";666.132;818.034
"R20871";684.537;799.681
"R20872";645.195;762.098
"R20873";562.996;708.935
"R20874";466.584;600.202
"R20875";556.476;390.978
"R20876";761.856;118.028
"R20877";916.592;0
"R20878";899.161;0
"R20879";771.314;0
"R20880";674.917;0
"R20881";595.773;0
"R20882";527.445;0
"R20883";571.47;0
"R20884";410.896;97.438
"R20885";238.037;280.151
"R20886";131.191;522.334
"R20887";231.704;643.861
"R20888";357.734;714.363
"R20889";500.678;768.407
"R20890";668.327;782.295
"R20891";804.841;786.209
"R20892";890.012;776.506
"R20893";951.893;729.984
"R20894";988.106;641.892
"R20895";968.435;557.856
"R20896";913.294;509.474
"R20897";814.615;486.542
"R20898";729.248;438.129
"R20899";761.568;302.531
"R20900";795.629;98.395
"R20901";708.959;0
"R20902";655.496;0
"R20903";637.066;0
"R20904";673.501;0
"R20905";655.419;0
"R20906";593.067;0
"R20907";544.007;1.585
"R20908";453.736;196.1
"R20909";232.702;460.963
"R20910";84.692;637.095
"R20911";210.304;731.418
"R20912";369.1;780.887
"R20913";427.768;808.926
"R20914";454.873;814.827
"R20915";466.683;802.454
"R20916";480.447;770.383
"R20917";486.557;733.629
"R20918";473.458;697.97
"R20919";455.23;608.977
"R20920";411.753;498.803
"R20921";356.541;378.097
"R20922";390.647;182.214
"R20923";496.037;60.199
"R20924";587.558;9.168
"R20925";592.226;0
"R20926";552.849;0
"R20927";481.44;0
"R20928";401.763;0
"R20929";338.336;0
"R20930";288.752;0
"R20931";224.691;0
"R20932";147.304;7.385
"R20933";97.509;29.512
"R20934";40.275;70.605
"R20935";13.804;131.942
"R20936";23.096;194.81
"R20937";32.666;279.232
"R20938";52.933;411.772
"R20939";76.991;588.46
"R20940";86.327;706.001
"R20941";80.014;762.173
"R20942";67.031;774.056
"R20943";50.274;757.473
"R20944";44.069;715.26
"R20945";27.428;637.974
"R20946";6.789;521.711
"R20947";29.159;337.882
"R20948";106.463;89.346
"R20949";187.076;0
"R20950";214.996;0
"R20951";168.198;0
"R20952";152.192;0
"R20953";329.632;0
"R20954";715.35;0
"R20955";898.572;3.872
"R20956";733.817;197.595
"R20957";333.652;451.242
"R20958";272.374;619.478
"R20959";193.307;724.963
"R20960";111.006;774.102
"R20961";49.329;799.769
"R20962";13.079;812.049
"R20963";8.99;815.547
"R20964";34.665;814.805
"R20965";82.273;810.242
"R20966";136.148;799.732
"R20967";188.23;779.844
"R20968";226.788;744.747
"R20969";265.825;683.451
"R20970";289.598;574.546
"R20971";412.906;376.897
"R20972";572.728;112.992
"R20973";607.896;0
"R20974";559.366;0
"R20975";465.825;0
"R20976";364.482;0
"R20977";267.37;0
"R20978";196.534;0
"R20979";145.723;7.655
"R20980";109.99;219.026
"R20981";79.278;490.974
"R20982";22.143;655.67
"R20983";70.564;736.917
"R20984";142.229;779.448
"R20985";202.484;804.603
"R20986";267.14;816.55
"R20987";340.056;819.87
"R20988";389.39;817.78
"R20989";410.305;812.215
"R20990";409.732;800.677
"R20991";389.967;780.581
"R20992";358.109;746.22
"R20993";366.824;687.201
"R20994";450.411;583.627
"R20995";570.434;392.7
"R20996";747.154;124.953
"R20997";813.054;0
"R20998";753.023;0
"R20999";606.305;0
"R21000";454.848;0
"R21001";360.04;0
"R21002";282.042;0
"R21003";227.932;9.604
"R21004";194.045;228.148
"R21005";170.904;486.221
"R21006";55.988;638.225
"R21007";33.796;719.057
"R21008";81.95;760.171
"R21009";86.522;775.45
"R21010";81.149;792.818
"R21011";76.27;796.303
"R21012";69.06;791.478
"R21013";56.141;777.105
"R21014";48.598;755.133
"R21015";42.678;717.989
"R21016";34.402;649.705
"R21017";10.815;559.046
"R21018";16.562;431.94
"R21019";76.114;236.955
"R21020";163.305;56.902
"R21021";177.269;0
"R21022";127.111;0
"R21023";92.095;0
"R21024";153.411;0
"R21025";287.893;0
"R21026";461.467;0
"R21027";543.228;2.792
"R21028";586.305;56.604
"R21029";439.576;135.542
"R21030";357.679;247.194
"R21031";362.399;368.34
"R21032";368.844;484.028
"R21033";310.314;579.698
"R21034";224.665;651.977
"R21035";166.113;745.612
"R21036";128.519;772.029
"R21037";104.52;779.536
"R21038";88.243;767.998
"R21039";83.472;745.332
"R21040";83.599;709.455
"R21041";95.368;639.197
"R21042";130.025;533.506
"R21043";171.763;346.718
"R21044";252.851;94.373
"R21045";350.144;0
"R21046";433.129;0
"R21047";458.086;0
"R21048";419.609;0
"R21049";399.391;0
"R21050";434.521;0
"R21051";472.523;9.792
"R21052";401.703;94.209
"R21053";225.824;182.619
"R21054";130.866;324.177
"R21055";185.652;512.865
"R21056";203.159;655.646
"R21057";193.029;735.961
"R21058";197.891;752.385
"R21059";221.067;769.445
"R21060";247.734;779.353
"R21061";270.896;769.17
"R21062";281.274;759.615
"R21063";276.994;739.668
"R21064";246.52;688.727
"R21065";240.582;540.302
"R21066";268.423;317.027
"R21067";268.281;119.551
"R21068";405.23;25.876
"R21069";588.066;0
"R21070";713.38;0
"R21071";728.581;0
"R21072";723.089;0
"R21073";715.261;0
"R21074";673.508;0
"R21075";583.289;1.674
"R21076";421.462;75.713
"R21077";192.117;288.548
"R21078";148.138;583.92
"R21079";185.603;702.921
"R21080";221.035;748.222
"R21081";267.079;745.478
"R21082";294.629;762.729
"R21083";308.265;800.318
"R21084";304.411;802.844
"R21085";270.369;747.059
"R21086";244.562;544.898
"R21087";240.939;506.985
"R21088";244.19;568.329
"R21089";194.217;333.829
"R21090";172.856;78.641
"R21091";131.965;19.501
"R21092";82.645;4.172
"R21093";56.697;0
"R21094";26.21;0
"R21095";15.733;0
"R21096";28.023;0
"R21097";56.415;0
"R21098";95.598;0
"R21099";143.48;5.246
"R21100";183.353;148.988
"R21101";116.555;393.96
"R21102";71.12;551.655
"R21103";49.608;574.956
"R21104";38.315;648.677
"R21105";46.199;709.999
"R21106";57.774;730.817
"R21107";62.292;757.881
"R21108";63.342;753.929
"R21109";64.038;723.519
"R21110";62.865;687.51
"R21111";63.677;659.829
"R21112";77.943;638.609
"R21113";118.701;583.021
"R21114";157.68;443.833
"R21115";138.299;289.883
"R21116";81.971;90.988
"R21117";36.993;0
"R21118";52.235;0
"R21119";123.872;0
"R21120";240.703;0
"R21121";406.274;0
"R21122";593.237;0
"R21123";748.961;18.783
"R21124";740.565;182.634
"R21125";481.345;407.715
"R21126";342.15;565.279
"R21127";463.564;662.154
"R21128";405.311;721.69
"R21129";303.642;756.048
"R21130";211.376;775.785
